spatial_cell,archetype_id,archetype_name,lifecycle_state,hotspot_text,mean_poi,cis,propagation_score,enforcement_failure_index,final_priority_score,forecast_next_poi,pred_high_risk_prob
cell_12.841_77.663,1,Night Spillovers,Stable,Spatial Cell cell_12.841_77.663. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.49. Congestion Impact Score 13.07. Propagation Score 2.81. Enforcement Failure Index 24.71. Priority Score 17.92. Recommended Action: Night patrol + camera monitoring.,0.49119993468793843,13.074142784032755,2.8147389969293757,24.70765097236438,17.916069600818833,0.49119993468793843,0.0
cell_12.841_77.676,1,Night Spillovers,Stable,Spatial Cell cell_12.841_77.676. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 1.09. Congestion Impact Score 53.66. Propagation Score 53.47. Enforcement Failure Index 47.71. Priority Score 50.38. Recommended Action: Night patrol + camera monitoring.,1.0873759223945993,53.661399692937565,53.46724667349028,47.7128966223132,50.38254861821903,1.066067244813894,0.006444569471377045
cell_12.841_77.677,1,Night Spillovers,Stable,Spatial Cell cell_12.841_77.677. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.89. Congestion Impact Score 43.39. Propagation Score 35.88. Enforcement Failure Index 43.40. Priority Score 38.52. Recommended Action: Night patrol + camera monitoring.,0.8861489977415102,43.386962640736954,35.87512794268168,43.402635619242574,38.52379733879222,0.8861489977415102,0.0
cell_12.842_77.644,5,Mixed Risk Zone,Stable,Spatial Cell cell_12.842_77.644. Archetype: Mixed Risk Zone. Lifecycle State: Stable. Average Parking Impact Score 1.33. Congestion Impact Score 64.35. Propagation Score 68.90. Enforcement Failure Index 55.47. Priority Score 62.80. Recommended Action: Routine monitoring.,1.3309919474017544,64.35420931422722,68.8971340839304,55.46711873080861,62.79887410440123,1.6084790310428616,0.01111995074521844
cell_12.842_77.645,5,Mixed Risk Zone,Stable,Spatial Cell cell_12.842_77.645. Archetype: Mixed Risk Zone. Lifecycle State: Stable. Average Parking Impact Score 1.39. Congestion Impact Score 66.10. Propagation Score 70.61. Enforcement Failure Index 55.78. Priority Score 61.31. Recommended Action: Routine monitoring.,1.3870715098381798,66.10446519959058,70.61156601842374,55.77674002047084,61.31115660184238,1.3460990456350146,0.006861808858831927
cell_12.842_77.646,3,Weekend Event Zones,Stable,Spatial Cell cell_12.842_77.646. Archetype: Weekend Event Zones. Lifecycle State: Stable. Average Parking Impact Score 2.21. Congestion Impact Score 84.28. Propagation Score 93.79. Enforcement Failure Index 68.81. Priority Score 81.17. Recommended Action: Event-time marshals + temporary barricades.,2.208531270558736,84.27808341862846,93.79477993858751,68.80872569089048,81.17364636642783,3.911901529627471,0.08095655628565462
cell_12.842_77.647,5,Mixed Risk Zone,Stable,Spatial Cell cell_12.842_77.647. Archetype: Mixed Risk Zone. Lifecycle State: Stable. Average Parking Impact Score 1.42. Congestion Impact Score 71.93. Propagation Score 71.48. Enforcement Failure Index 72.07. Priority Score 77.13. Recommended Action: Routine monitoring.,1.4221292659652363,71.93225435005117,71.48157625383828,72.06512282497441,77.12743091095189,2.373187953823276,0.010723668052402078
cell_12.842_77.648,5,Mixed Risk Zone,Growing,Spatial Cell cell_12.842_77.648. Archetype: Mixed Risk Zone. Lifecycle State: Growing. Average Parking Impact Score 1.17. Congestion Impact Score 63.37. Propagation Score 56.99. Enforcement Failure Index 67.00. Priority Score 72.39. Recommended Action: Routine monitoring.,1.171216054205382,63.36713152507677,56.985670419652,67.00371033776868,72.38868986693963,2.4188910178911556,0.020912069104342557
cell_12.842_77.665,1,Night Spillovers,Stable,Spatial Cell cell_12.842_77.665. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.84. Congestion Impact Score 29.49. Propagation Score 30.69. Enforcement Failure Index 33.23. Priority Score 31.84. Recommended Action: Night patrol + camera monitoring.,0.8350312671252677,29.489828556806557,30.69344933469805,33.23490276356193,31.84467758444217,0.8350312671252677,0.0
cell_12.842_77.676,1,Night Spillovers,Stable,Spatial Cell cell_12.842_77.676. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.57. Congestion Impact Score 21.97. Propagation Score 8.20. Enforcement Failure Index 32.89. Priority Score 23.10. Recommended Action: Night patrol + camera monitoring.,0.5671940070690878,21.968718014329582,8.201125895598773,32.885747185260996,23.097748208802454,0.5671940070690878,0.0
cell_12.842_77.686,1,Night Spillovers,Stable,Spatial Cell cell_12.842_77.686. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.38. Congestion Impact Score 8.20. Propagation Score 0.97. Enforcement Failure Index 19.58. Priority Score 14.42. Recommended Action: Night patrol + camera monitoring.,0.38237041687347706,8.19568833162743,0.9723643807574206,19.584953940634595,14.421699078812692,0.38237041687347706,0.0
cell_12.842_77.687,1,Night Spillovers,Stable,Spatial Cell cell_12.842_77.687. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.99. Congestion Impact Score 46.51. Propagation Score 44.70. Enforcement Failure Index 47.98. Priority Score 42.21. Recommended Action: Night patrol + camera monitoring.,0.9886113934537812,46.512602354145336,44.70317297850563,47.9814483111566,42.20880245649949,0.9886113934537812,0.0
cell_12.843_77.639,1,Night Spillovers,Stable,Spatial Cell cell_12.843_77.639. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.75. Congestion Impact Score 24.13. Propagation Score 26.32. Enforcement Failure Index 30.32. Priority Score 26.23. Recommended Action: Night patrol + camera monitoring.,0.7537718023763802,24.1267911975435,26.317809621289662,30.323183213920164,26.23068065506653,0.7537718023763802,0.0
cell_12.843_77.642,1,Night Spillovers,Stable,Spatial Cell cell_12.843_77.642. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.81. Congestion Impact Score 32.90. Propagation Score 29.85. Enforcement Failure Index 38.11. Priority Score 34.46. Recommended Action: Night patrol + camera monitoring.,0.8109325437946097,32.90237973387923,29.84902763561924,38.10887922210849,34.45867451381781,0.8109325437946097,0.0
cell_12.843_77.643,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_12.843_77.643. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 0.56. Congestion Impact Score 12.00. Propagation Score 6.69. Enforcement Failure Index 22.07. Priority Score 18.04. Recommended Action: Heavy-vehicle enforcement + loading control.,0.5596157879354227,12.004861821903786,6.691402251791198,22.069089048106445,18.037932446264076,0.5596157879354227,0.0
cell_12.843_77.644,5,Mixed Risk Zone,Declining,Spatial Cell cell_12.843_77.644. Archetype: Mixed Risk Zone. Lifecycle State: Declining. Average Parking Impact Score 1.04. Congestion Impact Score 49.90. Propagation Score 51.48. Enforcement Failure Index 44.96. Priority Score 49.35. Recommended Action: Routine monitoring.,1.0361146105035894,49.89668628454452,51.48413510747185,44.95662743091095,49.348771750255885,1.1392806525275319,0.006834264905639356
cell_12.843_77.645,1,Night Spillovers,Stable,Spatial Cell cell_12.843_77.645. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.64. Congestion Impact Score 20.87. Propagation Score 10.31. Enforcement Failure Index 30.39. Priority Score 24.10. Recommended Action: Night patrol + camera monitoring.,0.644006155910381,20.86713152507677,10.312180143295803,30.394959058341858,24.095445240532243,0.644006155910381,0.0
cell_12.843_77.674,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_12.843_77.674. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 1.05. Congestion Impact Score 43.72. Propagation Score 51.88. Enforcement Failure Index 43.07. Priority Score 48.38. Recommended Action: Heavy-vehicle enforcement + loading control.,1.046028472154955,43.71833418628455,51.880757420675536,43.06780962128966,48.384974411463666,1.046028472154955,0.0
cell_12.843_77.675,1,Night Spillovers,Stable,Spatial Cell cell_12.843_77.675. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.75. Congestion Impact Score 23.88. Propagation Score 19.29. Enforcement Failure Index 29.69. Priority Score 28.49. Recommended Action: Night patrol + camera monitoring.,0.7537718023763803,23.879861821903788,19.293756397134086,29.68935516888434,28.491427840327532,0.7537718023763803,0.0
cell_12.843_77.687,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_12.843_77.687. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 0.77. Congestion Impact Score 30.87. Propagation Score 27.35. Enforcement Failure Index 36.68. Priority Score 35.44. Recommended Action: Heavy-vehicle enforcement + loading control.,0.7732468532156754,30.868410951893555,27.354145342886387,36.68129477993858,35.43848515864893,0.7732468532156754,0.0
cell_12.843_77.688,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_12.843_77.688. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 1.27. Congestion Impact Score 59.23. Propagation Score 65.12. Enforcement Failure Index 55.29. Priority Score 62.82. Recommended Action: Heavy-vehicle enforcement + loading control.,1.271105300104967,59.23074462640736,65.12282497441146,55.28915046059366,62.822599795291715,1.271105300104967,0.0
cell_12.844_77.588,1,Night Spillovers,Stable,Spatial Cell cell_12.844_77.588. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.99. Congestion Impact Score 46.58. Propagation Score 44.84. Enforcement Failure Index 48.05. Priority Score 42.26. Recommended Action: Night patrol + camera monitoring.,0.9886113934537812,46.58169140225179,44.8439099283521,48.04823439099283,42.25793244626407,0.9886113934537812,0.0
cell_12.844_77.644,1,Night Spillovers,Declining,Spatial Cell cell_12.844_77.644. Archetype: Night Spillovers. Lifecycle State: Declining. Average Parking Impact Score 0.77. Congestion Impact Score 29.62. Propagation Score 27.75. Enforcement Failure Index 29.79. Priority Score 33.08. Recommended Action: Night patrol + camera monitoring.,0.7711512609622301,29.621609518935514,27.75076765609007,29.79311668372569,33.08341862845445,0.7324271804967566,0.00685823830061829
cell_12.844_77.645,1,Night Spillovers,Stable,Spatial Cell cell_12.844_77.645. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.87. Congestion Impact Score 31.36. Propagation Score 34.19. Enforcement Failure Index 34.87. Priority Score 33.98. Recommended Action: Night patrol + camera monitoring.,0.8680932852128391,31.360350562947804,34.18628454452406,34.87384851586489,33.97876151484135,0.8680932852128391,0.0
cell_12.844_77.649,5,Mixed Risk Zone,Stable,Spatial Cell cell_12.844_77.649. Archetype: Mixed Risk Zone. Lifecycle State: Stable. Average Parking Impact Score 0.99. Congestion Impact Score 48.03. Propagation Score 49.09. Enforcement Failure Index 49.33. Priority Score 43.34. Recommended Action: Routine monitoring.,0.9886113934537812,48.03000255885364,49.09160696008188,49.33098771750256,43.34186284544524,0.9886113934537812,0.0
cell_12.844_77.688,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_12.844_77.688. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 0.92. Congestion Impact Score 34.90. Propagation Score 39.51. Enforcement Failure Index 37.39. Priority Score 40.41. Recommended Action: Heavy-vehicle enforcement + loading control.,0.9162907318741551,34.90052456499489,39.50870010235414,37.388689866939615,40.40970317297851,0.9162907318741551,0.0
cell_12.845_77.657,1,Night Spillovers,Stable,Spatial Cell cell_12.845_77.657. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.32. Congestion Impact Score 7.81. Propagation Score 0.40. Enforcement Failure Index 19.39. Priority Score 12.70. Recommended Action: Night patrol + camera monitoring.,0.3184537311185346,7.806742579324462,0.39662231320368474,19.386386898669393,12.69933469805527,0.3184537311185346,0.0
cell_12.845_77.665,1,Night Spillovers,Stable,Spatial Cell cell_12.845_77.665. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.41. Congestion Impact Score 8.21. Propagation Score 1.00. Enforcement Failure Index 19.55. Priority Score 15.72. Recommended Action: Night patrol + camera monitoring.,0.41070258820022787,8.213600307062435,0.9979529170931423,19.550921187308084,15.715967246673493,0.41070258820022787,0.0
cell_12.845_77.666,1,Night Spillovers,Stable,Spatial Cell cell_12.845_77.666. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.75. Congestion Impact Score 22.68. Propagation Score 22.71. Enforcement Failure Index 29.29. Priority Score 25.00. Recommended Action: Night patrol + camera monitoring.,0.7537718023763802,22.683597748208804,22.70982599795292,29.291453428863868,24.998848515864893,0.7537718023763802,0.0
cell_12.846_77.588,5,Mixed Risk Zone,Stable,Spatial Cell cell_12.846_77.588. Archetype: Mixed Risk Zone. Lifecycle State: Stable. Average Parking Impact Score 1.18. Congestion Impact Score 47.89. Propagation Score 55.64. Enforcement Failure Index 44.32. Priority Score 45.33. Recommended Action: Routine monitoring.,1.1786549963416462,47.89406345957012,55.642272262026616,44.324718526100305,45.332523029682704,1.1786549963416462,0.0
cell_12.846_77.647,1,Night Spillovers,Stable,Spatial Cell cell_12.846_77.647. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.56. Congestion Impact Score 11.73. Propagation Score 5.97. Enforcement Failure Index 21.89. Priority Score 15.87. Recommended Action: Night patrol + camera monitoring.,0.5596157879354227,11.728505629477993,5.974923234390992,21.887154554759462,15.872952917093144,0.5596157879354227,0.0
cell_12.846_77.648,1,Night Spillovers,Stable,Spatial Cell cell_12.846_77.648. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.56. Congestion Impact Score 11.72. Propagation Score 5.96. Enforcement Failure Index 21.88. Priority Score 15.87. Recommended Action: Night patrol + camera monitoring.,0.5596157879354227,11.723387922210849,5.962128966223132,21.88485158648925,15.86860286591607,0.5596157879354227,0.0
cell_12.846_77.672,1,Night Spillovers,Stable,Spatial Cell cell_12.846_77.672. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.75. Congestion Impact Score 23.48. Propagation Score 24.72. Enforcement Failure Index 29.74. Priority Score 25.70. Recommended Action: Night patrol + camera monitoring.,0.7537718023763802,23.48196008188332,24.718526100307063,29.735926305015354,25.699206755373595,0.7537718023763802,0.0
cell_12.846_77.681,1,Night Spillovers,Stable,Spatial Cell cell_12.846_77.681. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.75. Congestion Impact Score 22.52. Propagation Score 22.31. Enforcement Failure Index 29.21. Priority Score 24.85. Recommended Action: Night patrol + camera monitoring.,0.7537718023763802,22.52238996929376,22.313203684749233,29.210849539406347,24.849667349027634,0.7537718023763802,0.0
