source,target,weight,edge_type
cell_12.892_77.638,cell_13.031_77.536,0.9959763483045325,similarity
cell_12.892_77.638,cell_12.893_77.637,0.9947459263868047,similarity
cell_12.892_77.638,cell_13.187_77.681,0.994237104552471,similarity
cell_12.892_77.638,cell_12.935_77.69,0.9932986268136051,similarity
cell_12.892_77.638,cell_12.934_77.69,0.9914123071632135,similarity
cell_12.892_77.639,cell_12.992_77.716,0.9933695854634738,similarity
cell_12.892_77.639,cell_13.027_77.544,0.9856280444156126,similarity
cell_12.892_77.639,cell_12.918_77.671,0.9747624766276201,similarity
cell_12.892_77.639,cell_12.943_77.75,0.9616673804787056,similarity
cell_12.892_77.639,cell_13.005_77.686,0.9613954258654184,similarity
cell_12.892_77.667,cell_13.004_77.713,0.9999613342248573,similarity
cell_12.892_77.667,cell_12.851_77.588,0.9999027337698433,similarity
cell_12.892_77.667,cell_12.901_77.675,0.9998954436517472,similarity
cell_12.892_77.667,cell_13.057_77.507,0.9993473969451162,similarity
cell_12.892_77.667,cell_12.96_77.65,0.9993049905183901,similarity
cell_12.893_77.538,cell_13.025_77.643,0.9999998146834294,similarity
cell_12.893_77.538,cell_13.021_77.686,0.9999994944788873,similarity
cell_12.893_77.538,cell_13.06_77.531,0.9999973523536878,similarity
cell_12.893_77.538,cell_12.972_77.612,0.9999575290461078,similarity
cell_12.893_77.538,cell_13.021_77.677,0.9999569356861849,similarity
cell_12.893_77.569,cell_12.86_77.66,0.9999999944177254,similarity
cell_12.893_77.569,cell_12.888_77.592,0.9999999919475591,similarity
cell_12.893_77.569,cell_13.197_77.711,0.9999999776770083,similarity
cell_12.893_77.569,cell_13.063_77.652,0.9999999764662946,similarity
cell_12.893_77.569,cell_12.928_77.62,0.9999999497870043,similarity
cell_12.893_77.572,cell_13.061_77.649,0.9995823867937833,similarity
cell_12.893_77.572,cell_12.939_77.619,0.9991771738390945,similarity
cell_12.893_77.572,cell_12.906_77.699,0.9984159060376546,similarity
cell_12.893_77.572,cell_12.957_77.743,0.9981653269220258,similarity
cell_12.893_77.572,cell_13.052_77.487,0.9981532499886407,similarity
cell_12.893_77.599,cell_12.943_77.622,0.9998258524842129,similarity
cell_12.893_77.599,cell_13.041_77.519,0.9996271927373869,similarity
cell_12.893_77.599,cell_13.022_77.531,0.9993409499856093,similarity
cell_12.893_77.599,cell_12.99_77.502,0.9992707919200073,similarity
cell_12.893_77.599,cell_12.989_77.473,0.9990766090023125,similarity
cell_12.893_77.62,cell_13.054_77.763,0.9999989559122131,similarity
cell_12.893_77.62,cell_12.991_77.505,0.9999467867270194,similarity
cell_12.893_77.62,cell_12.954_77.7,0.9996631622016812,similarity
cell_12.893_77.62,cell_12.969_77.702,0.9990515336412157,similarity
cell_12.893_77.62,cell_13.059_77.581,0.9989862304458674,similarity
cell_12.893_77.633,cell_12.907_77.645,0.9999996187732801,similarity
cell_12.893_77.633,cell_13.007_77.505,0.9999991305545409,similarity
cell_12.893_77.633,cell_13.018_77.596,0.9999982051818892,similarity
cell_12.893_77.633,cell_13.028_77.588,0.9999921590220026,similarity
cell_12.893_77.633,cell_12.987_77.645,0.9999883061891067,similarity
cell_12.893_77.637,cell_12.892_77.638,0.9947459263868047,similarity
cell_12.893_77.637,cell_12.989_77.599,0.9944604706618498,similarity
cell_12.893_77.637,cell_12.94_77.695,0.9938606523811532,similarity
cell_12.893_77.637,cell_12.933_77.688,0.993764199915819,similarity
cell_12.893_77.637,cell_13.187_77.681,0.9933315869297165,similarity
cell_12.893_77.638,cell_12.861_77.53,0.9997883359257906,similarity
cell_12.893_77.638,cell_12.894_77.636,0.9997659481018619,similarity
cell_12.893_77.638,cell_12.996_77.602,0.9997625109354996,similarity
cell_12.893_77.638,cell_12.969_77.511,0.9997451307723275,similarity
cell_12.893_77.638,cell_12.896_77.6,0.9997050014009597,similarity
cell_12.893_77.639,cell_13.028_77.541,0.9999958386045448,similarity
cell_12.893_77.639,cell_13.122_77.621,0.9999595495101331,similarity
cell_12.893_77.639,cell_12.982_77.639,0.9990999237668461,similarity
cell_12.893_77.639,cell_12.957_77.654,0.9988012073314275,similarity
cell_12.893_77.639,cell_13.001_77.628,0.9985064953837959,similarity
cell_12.893_77.657,cell_12.803_77.704,0.9999999396365209,similarity
cell_12.893_77.657,cell_13.02_77.54,0.9999999386070307,similarity
cell_12.893_77.657,cell_13.071_77.651,0.9999994516960797,similarity
cell_12.893_77.657,cell_13.011_77.58,0.9999994402258103,similarity
cell_12.893_77.657,cell_13.057_77.551,0.9999990457428583,similarity
cell_12.894_77.563,cell_13.034_77.734,0.9999775109213064,similarity
cell_12.894_77.563,cell_12.978_77.643,0.9999202198093262,similarity
cell_12.894_77.563,cell_12.953_77.619,0.9998141184908778,similarity
cell_12.894_77.563,cell_13.008_77.542,0.9996842374537195,similarity
cell_12.894_77.563,cell_12.972_77.527,0.999585012388497,similarity
cell_12.894_77.567,cell_13.019_77.643,0.9999979562418316,similarity
cell_12.894_77.567,cell_12.987_77.477,0.9999917811260981,similarity
cell_12.894_77.567,cell_12.935_77.622,0.9999865968849527,similarity
cell_12.894_77.567,cell_12.993_77.595,0.9999826943253596,similarity
cell_12.894_77.567,cell_12.984_77.53,0.9999741639544788,similarity
cell_12.894_77.568,cell_13.05_77.495,0.9983340250385917,similarity
cell_12.894_77.568,cell_13.071_77.634,0.9979014575273178,similarity
cell_12.894_77.568,cell_13.003_77.724,0.997725617017045,similarity
cell_12.894_77.568,cell_13.004_77.757,0.9971150286091813,similarity
cell_12.894_77.568,cell_12.97_77.638,0.9959293189300876,similarity
cell_12.894_77.569,cell_12.988_77.754,0.999999199076585,similarity
cell_12.894_77.569,cell_12.996_77.49,0.9999987098635841,similarity
cell_12.894_77.569,cell_12.942_77.565,0.9999981713001924,similarity
cell_12.894_77.569,cell_13.027_77.628,0.9999951351045218,similarity
cell_12.894_77.569,cell_12.888_77.739,0.9999945155806015,similarity
cell_12.894_77.572,cell_12.996_77.717,0.9999999895874868,similarity
cell_12.894_77.572,cell_13.036_77.511,0.999999958335496,similarity
cell_12.894_77.572,cell_13.098_77.57,0.9999999578005823,similarity
cell_12.894_77.572,cell_12.991_77.714,0.9999999110012482,similarity
cell_12.894_77.572,cell_12.991_77.504,0.9999999059197463,similarity
cell_12.894_77.586,cell_13.029_77.5,0.9999999864598366,similarity
cell_12.894_77.586,cell_13.195_77.682,0.9999999854430699,similarity
cell_12.894_77.586,cell_13.023_77.513,0.9999999458584907,similarity
cell_12.894_77.586,cell_13.008_77.577,0.9999998852303437,similarity
cell_12.894_77.586,cell_13.008_77.578,0.999999794373215,similarity
cell_12.894_77.598,cell_12.988_77.687,0.9999999631878241,similarity
cell_12.894_77.598,cell_12.891_77.595,0.9999999608849427,similarity
cell_12.894_77.598,cell_12.973_77.709,0.9999999171672812,similarity
cell_12.894_77.598,cell_13.0_77.575,0.9999999122143444,similarity
cell_12.894_77.598,cell_12.909_77.69,0.9999998517451114,similarity
cell_12.894_77.599,cell_13.001_77.678,0.998537445440189,similarity
cell_12.894_77.599,cell_12.903_77.704,0.9972769001000312,similarity
cell_12.894_77.599,cell_12.912_77.637,0.9971579071585754,similarity
cell_12.894_77.599,cell_13.068_77.629,0.996535586990484,similarity
cell_12.894_77.599,cell_12.943_77.747,0.9963373614244873,similarity
cell_12.894_77.61,cell_13.05_77.497,0.9999999955869691,similarity
cell_12.894_77.61,cell_12.991_77.718,0.999999995584909,similarity
cell_12.894_77.61,cell_13.035_77.515,0.9999999823355141,similarity
cell_12.894_77.61,cell_12.837_77.678,0.9999999627269343,similarity
cell_12.894_77.61,cell_12.913_77.603,0.9999999616409321,similarity
cell_12.894_77.619,cell_12.899_77.648,0.9999999876883415,similarity
cell_12.894_77.619,cell_13.025_77.631,0.999999986885482,similarity
cell_12.894_77.619,cell_12.88_77.544,0.9999999504517917,similarity
cell_12.894_77.619,cell_13.027_77.534,0.9999998818859571,similarity
cell_12.894_77.619,cell_12.943_77.586,0.99999979701528,similarity
cell_12.894_77.62,cell_12.913_77.605,0.9999996860497641,similarity
cell_12.894_77.62,cell_12.934_77.559,0.9999993766617432,similarity
cell_12.894_77.62,cell_13.012_77.76,0.9999962901763958,similarity
cell_12.894_77.62,cell_13.185_77.69,0.9999955913538253,similarity
cell_12.894_77.62,cell_13.027_77.534,0.9999955724636721,similarity
cell_12.894_77.626,cell_13.032_77.629,0.9999999952694312,similarity
cell_12.894_77.626,cell_13.018_77.636,0.999999994747735,similarity
cell_12.894_77.626,cell_12.958_77.65,0.9999999806772999,similarity
cell_12.894_77.626,cell_13.017_77.636,0.9999999789966413,similarity
cell_12.894_77.626,cell_13.032_77.63,0.9999999555608391,similarity
cell_12.894_77.636,cell_12.996_77.602,0.9999990570427427,similarity
cell_12.894_77.636,cell_12.969_77.511,0.9999656638595005,similarity
cell_12.894_77.636,cell_12.896_77.6,0.9999586308504297,similarity
cell_12.894_77.636,cell_13.068_77.531,0.9998360502897576,similarity
cell_12.894_77.636,cell_12.957_77.738,0.9998256155118845,similarity
cell_12.894_77.637,cell_12.882_77.596,0.9831580463918969,similarity
cell_12.894_77.637,cell_12.959_77.656,0.978018096916959,similarity
cell_12.894_77.637,cell_13.045_77.507,0.9770444638653647,similarity
cell_12.894_77.637,cell_13.055_77.508,0.9756308140128525,similarity
cell_12.894_77.637,cell_12.907_77.633,0.9700580568055648,similarity
cell_12.894_77.657,cell_13.046_77.507,0.9942511697986854,similarity
cell_12.894_77.657,cell_13.011_77.507,0.9936436841426004,similarity
cell_12.894_77.657,cell_12.876_77.544,0.9907766214258353,similarity
cell_12.894_77.657,cell_12.975_77.603,0.9907252565128947,similarity
cell_12.894_77.657,cell_12.925_77.633,0.9893818777206218,similarity
cell_12.894_77.658,cell_12.965_77.551,0.9999999959343877,similarity
cell_12.894_77.658,cell_12.91_77.681,0.9999999835392747,similarity
cell_12.894_77.658,cell_12.963_77.552,0.9999999818026692,similarity
cell_12.894_77.658,cell_13.004_77.613,0.9999999623398106,similarity
cell_12.894_77.658,cell_12.988_77.708,0.9999999595350502,similarity
cell_12.895_77.555,cell_12.89_77.647,0.9999881718763545,similarity
cell_12.895_77.555,cell_13.265_77.719,0.9999875292971117,similarity
cell_12.895_77.555,cell_13.023_77.6,0.9999869430163334,similarity
cell_12.895_77.555,cell_12.958_77.526,0.9999837614652454,similarity
cell_12.895_77.555,cell_12.95_77.626,0.9999835319090459,similarity
cell_12.895_77.556,cell_13.026_77.577,0.9999980863606933,similarity
cell_12.895_77.556,cell_13.008_77.698,0.9999960916230363,similarity
cell_12.895_77.556,cell_12.994_77.613,0.9999914896085998,similarity
cell_12.895_77.556,cell_12.866_77.534,0.9999914006473232,similarity
cell_12.895_77.556,cell_12.873_77.54,0.9999835368198059,similarity
cell_12.895_77.569,cell_13.073_77.592,0.9999279234689292,similarity
cell_12.895_77.569,cell_13.05_77.493,0.9998892167653087,similarity
cell_12.895_77.569,cell_13.003_77.584,0.9998776159324811,similarity
cell_12.895_77.569,cell_12.957_77.741,0.9997471988249471,similarity
cell_12.895_77.569,cell_12.988_77.509,0.999723492959974,similarity
cell_12.895_77.586,cell_12.999_77.622,0.9999999896328078,similarity
cell_12.895_77.586,cell_12.925_77.517,0.9999999580371838,similarity
cell_12.895_77.586,cell_13.003_77.615,0.9999999064933857,similarity
cell_12.895_77.586,cell_13.027_77.592,0.9999998320213219,similarity
cell_12.895_77.586,cell_12.995_77.606,0.9999997350745413,similarity
cell_12.895_77.599,cell_12.987_77.735,0.9951802829757362,similarity
cell_12.895_77.599,cell_12.978_77.64,0.993918165840508,similarity
cell_12.895_77.599,cell_12.946_77.588,0.9934485027667913,similarity
cell_12.895_77.599,cell_12.997_77.614,0.9901774120820226,similarity
cell_12.895_77.599,cell_12.996_77.617,0.9848607468417323,similarity
cell_12.895_77.62,cell_13.004_77.632,0.9999999781040402,similarity
cell_12.895_77.62,cell_12.939_77.633,0.9999996367448823,similarity
cell_12.895_77.62,cell_12.924_77.666,0.9999992875944576,similarity
cell_12.895_77.62,cell_12.876_77.529,0.9999912930704427,similarity
cell_12.895_77.62,cell_12.964_77.719,0.9999853294100801,similarity
cell_12.895_77.626,cell_12.983_77.68,0.9998494717276639,similarity
cell_12.895_77.626,cell_13.098_77.574,0.9997392295303029,similarity
cell_12.895_77.626,cell_13.071_77.568,0.999690248653515,similarity
cell_12.895_77.626,cell_12.98_77.654,0.999683008184978,similarity
cell_12.895_77.626,cell_12.989_77.594,0.9996726744107767,similarity
cell_12.895_77.636,cell_12.913_77.638,0.9974637329849148,similarity
cell_12.895_77.636,cell_13.058_77.466,0.9949980345058684,similarity
cell_12.895_77.636,cell_12.971_77.507,0.9943890844077389,similarity
cell_12.895_77.636,cell_12.917_77.672,0.9940032824451577,similarity
cell_12.895_77.636,cell_12.916_77.623,0.9939275321497815,similarity
cell_12.895_77.637,cell_12.933_77.622,0.9999999896952797,similarity
cell_12.895_77.637,cell_12.969_77.5,0.999999962178888,similarity
cell_12.895_77.637,cell_12.999_77.574,0.9999999577986284,similarity
cell_12.895_77.637,cell_12.981_77.623,0.9999999146773684,similarity
cell_12.895_77.637,cell_12.936_77.749,0.9999998488659004,similarity
cell_12.895_77.638,cell_12.975_77.615,0.987340311606491,similarity
cell_12.895_77.638,cell_12.987_77.648,0.9849885253623833,similarity
cell_12.895_77.638,cell_12.909_77.633,0.9848639521334904,similarity
cell_12.895_77.638,cell_12.878_77.672,0.9847350708727243,similarity
cell_12.895_77.638,cell_12.992_77.714,0.9841896336250683,similarity
cell_12.895_77.657,cell_12.903_77.627,0.9998461432647603,similarity
cell_12.895_77.657,cell_12.922_77.645,0.999734054423607,similarity
cell_12.895_77.657,cell_13.037_77.59,0.9996060906170555,similarity
cell_12.895_77.657,cell_13.008_77.613,0.9995801268533926,similarity
cell_12.895_77.657,cell_12.971_77.619,0.9995422835417455,similarity
cell_12.895_77.658,cell_13.042_77.612,0.9995247956551404,similarity
cell_12.895_77.658,cell_13.244_77.714,0.9995193009116585,similarity
cell_12.895_77.658,cell_13.026_77.58,0.9993038544425062,similarity
cell_12.895_77.658,cell_12.982_77.532,0.9991776030642414,similarity
cell_12.895_77.658,cell_12.917_77.625,0.9991638101360921,similarity
cell_12.895_77.676,cell_12.988_77.572,0.9928497124087861,similarity
cell_12.895_77.676,cell_12.942_77.567,0.9782779118618012,similarity
cell_12.895_77.676,cell_12.964_77.543,0.97819529759926,similarity
cell_12.895_77.676,cell_12.94_77.62,0.9774140593314463,similarity
cell_12.895_77.676,cell_12.994_77.664,0.9751048813464342,similarity
cell_12.896_77.455,cell_13.045_77.615,0.999999985096082,similarity
cell_12.896_77.455,cell_12.898_77.626,0.999999983876467,similarity
cell_12.896_77.455,cell_12.841_77.647,0.9999999431715664,similarity
cell_12.896_77.455,cell_12.994_77.757,0.999999940803949,similarity
cell_12.896_77.455,cell_12.833_77.681,0.9999998706551515,similarity
cell_12.896_77.57,cell_13.011_77.59,0.999847255499033,similarity
cell_12.896_77.57,cell_12.985_77.527,0.9997861807367546,similarity
cell_12.896_77.57,cell_12.936_77.621,0.9997612169054929,similarity
cell_12.896_77.57,cell_13.004_77.71,0.9997531002931962,similarity
cell_12.896_77.57,cell_12.843_77.687,0.9997471747558992,similarity
cell_12.896_77.582,cell_12.897_77.582,0.9999999032190194,similarity
cell_12.896_77.582,cell_12.994_77.597,0.999999162993252,similarity
cell_12.896_77.582,cell_12.962_77.511,0.9999976656407552,similarity
cell_12.896_77.582,cell_12.991_77.593,0.999981761449414,similarity
cell_12.896_77.582,cell_12.986_77.616,0.9999727641601717,similarity
cell_12.896_77.586,cell_13.1_77.577,0.9975801450731969,similarity
cell_12.896_77.586,cell_12.969_77.629,0.9973189387124847,similarity
cell_12.896_77.586,cell_12.97_77.632,0.9971606568119629,similarity
cell_12.896_77.586,cell_13.122_77.625,0.9970210749275671,similarity
cell_12.896_77.586,cell_13.01_77.591,0.996918936818536,similarity
cell_12.896_77.599,cell_12.87_77.659,0.999265230601087,similarity
cell_12.896_77.599,cell_12.905_77.676,0.9992601259398919,similarity
cell_12.896_77.599,cell_12.993_77.568,0.998990098817666,similarity
cell_12.896_77.599,cell_13.008_77.485,0.9988968869240847,similarity
cell_12.896_77.599,cell_13.073_77.604,0.998107523333133,similarity
cell_12.896_77.6,cell_12.996_77.602,0.9999701539872614,similarity
cell_12.896_77.6,cell_12.894_77.636,0.9999586308504297,similarity
cell_12.896_77.6,cell_13.068_77.531,0.9999585115884883,similarity
cell_12.896_77.6,cell_12.957_77.738,0.9999531135186958,similarity
cell_12.896_77.6,cell_12.975_77.6,0.9999197298359576,similarity
cell_12.896_77.626,cell_12.978_77.627,0.9999819735657398,similarity
cell_12.896_77.626,cell_13.032_77.636,0.999910068012294,similarity
cell_12.896_77.626,cell_12.956_77.653,0.9998815615121264,similarity
cell_12.896_77.626,cell_13.021_77.643,0.9998656727179427,similarity
cell_12.896_77.626,cell_12.974_77.604,0.9998645453616279,similarity
cell_12.896_77.635,cell_12.891_77.599,0.999873850137514,similarity
cell_12.896_77.635,cell_13.057_77.626,0.9998425946081366,similarity
cell_12.896_77.635,cell_12.833_77.68,0.9998408343159365,similarity
cell_12.896_77.635,cell_12.972_77.641,0.9998382742816784,similarity
cell_12.896_77.635,cell_13.024_77.716,0.999816141069739,similarity
cell_12.896_77.636,cell_12.998_77.605,0.9988499857936503,similarity
cell_12.896_77.636,cell_12.87_77.657,0.9977656586515662,similarity
cell_12.896_77.636,cell_13.184_77.689,0.9974648951661218,similarity
cell_12.896_77.636,cell_12.98_77.709,0.9968521044577707,similarity
cell_12.896_77.636,cell_12.968_77.637,0.9932788166802953,similarity
cell_12.896_77.639,cell_12.873_77.54,0.9999837680745589,similarity
cell_12.896_77.639,cell_13.008_77.698,0.9999815425824083,similarity
cell_12.896_77.639,cell_13.026_77.577,0.9999800436587767,similarity
cell_12.896_77.639,cell_12.895_77.556,0.9999736160733983,similarity
cell_12.896_77.639,cell_12.939_77.533,0.9999695619215065,similarity
cell_12.896_77.675,cell_13.093_77.595,0.9999994316993748,similarity
cell_12.896_77.675,cell_12.99_77.597,0.9999985608424625,similarity
cell_12.896_77.675,cell_13.028_77.561,0.9999968752959418,similarity
cell_12.896_77.675,cell_12.969_77.512,0.9999958104185109,similarity
cell_12.896_77.675,cell_13.006_77.691,0.9999949943778885,similarity
cell_12.896_77.72,cell_13.06_77.507,0.9990164751890689,similarity
cell_12.896_77.72,cell_13.019_77.709,0.9981401098632764,similarity
cell_12.896_77.72,cell_12.973_77.6,0.9980825530937073,similarity
