spatial_cell,date,daily_poi,daily_violations
cell_13.036_77.589,2024-03-27,2.6839913896297807,14
cell_13.036_77.589,2024-03-29,1.8727143774300299,1
cell_13.036_77.589,2024-03-30,2.0966474610345425,3
cell_13.036_77.589,2024-03-31,2.392694130320143,4
cell_13.036_77.589,2024-04-01,2.7421955802276328,10
cell_13.036_77.589,2024-04-02,2.337097667666713,6
cell_13.036_77.589,2024-04-03,2.208614002836799,2
cell_13.036_77.589,2024-04-04,2.7676611344919664,9
cell_13.036_77.589,2024-04-06,2.2822460538301366,5
cell_13.036_77.589,2024-04-08,2.2128567612506815,4
cell_13.036_77.59,2023-12-06,0.3184537311185346,1
cell_13.036_77.59,2023-12-07,0.5596157879354227,4
cell_13.036_77.59,2023-12-13,0.9886113934537812,1
cell_13.036_77.59,2023-12-14,0.9886113934537812,3
cell_13.036_77.59,2023-12-18,0.5596157879354227,1
cell_13.036_77.59,2023-12-19,0.4462871026284196,3
cell_13.036_77.59,2023-12-27,0.9103315297613142,3
cell_13.036_77.59,2024-02-09,0.9886113934537812,2
cell_13.036_77.59,2024-02-23,0.7537718023763802,1
cell_13.036_77.59,2024-03-04,0.9886113934537812,2
cell_13.036_77.59,2024-03-15,0.3184537311185346,1
cell_13.036_77.59,2024-03-19,0.5596157879354227,1
cell_13.036_77.614,2023-12-18,0.5596157879354227,1
cell_13.036_77.614,2024-03-06,0.7537718023763802,1
cell_13.036_77.623,2023-11-26,0.6617792422354569,8
cell_13.036_77.623,2023-11-27,0.8072314712979122,5
cell_13.036_77.623,2023-12-11,0.8927130620063448,4
cell_13.036_77.623,2024-01-05,1.2195564187358536,5
cell_13.036_77.623,2024-01-08,0.5596157879354227,1
cell_13.036_77.623,2024-01-10,0.5596157879354227,1
cell_13.036_77.623,2024-03-02,0.5596157879354227,1
cell_13.036_77.623,2024-03-03,0.7537718023763803,3
cell_13.036_77.623,2024-03-15,0.9367267285093035,2
cell_13.036_77.624,2024-01-20,0.7537718023763802,2
cell_13.036_77.625,2023-11-30,0.7537718023763802,2
cell_13.036_77.625,2023-12-07,0.7537718023763802,2
cell_13.036_77.625,2023-12-08,0.9442996627068633,6
cell_13.036_77.625,2023-12-20,0.5596157879354227,1
cell_13.036_77.625,2024-01-03,0.953156969889847,9
cell_13.036_77.625,2024-01-06,1.0078367185883084,8
cell_13.036_77.625,2024-01-07,0.7537718023763803,3
cell_13.036_77.625,2024-01-12,1.1130639302247733,4
cell_13.036_77.625,2024-01-14,0.9886113934537812,1
cell_13.036_77.625,2024-01-19,0.9162907318741551,1
cell_13.036_77.625,2024-01-20,0.7537718023763803,3
cell_13.036_77.625,2024-01-22,1.228851578014823,7
cell_13.036_77.625,2024-02-21,0.5596157879354227,1
cell_13.036_77.625,2024-02-26,0.5596157879354227,1
cell_13.036_77.626,2023-12-20,1.1634482676936555,2
cell_13.036_77.626,2024-01-06,0.5596157879354227,1
cell_13.036_77.626,2024-01-21,1.126182143448148,5
cell_13.036_77.626,2024-01-31,0.7537718023763802,1
cell_13.036_77.628,2023-12-11,0.5596157879354227,1
cell_13.036_77.735,2023-12-06,0.44628710262841953,1
cell_13.036_77.735,2023-12-07,1.2230122137739081,5
cell_13.036_77.735,2023-12-15,1.7959520004431833,3
cell_13.036_77.735,2023-12-27,0.5596157879354227,1
cell_13.036_77.735,2024-01-10,0.3184537311185346,1
cell_13.036_77.735,2024-01-17,1.682150947466543,4
cell_13.036_77.735,2024-01-28,0.7537718023763802,1
cell_13.036_77.735,2024-02-22,1.0560526742493137,1
cell_13.036_77.735,2024-03-08,0.5596157879354227,1
cell_13.036_77.735,2024-03-10,1.0560526742493137,1
cell_13.036_77.735,2024-03-12,0.7537718023763802,1
cell_13.036_77.735,2024-03-20,1.2217272257736138,3
cell_13.036_77.735,2024-03-23,1.0560526742493137,1
cell_13.036_77.735,2024-03-28,0.5596157879354227,1
cell_13.036_77.735,2024-04-02,0.5596157879354227,1
cell_13.036_77.736,2023-12-06,0.9886113934537812,1
cell_13.036_77.736,2023-12-14,1.33828514193353,1
cell_13.036_77.736,2023-12-16,1.6522579096170285,2
cell_13.036_77.736,2024-01-22,0.5487820025444065,3
cell_13.036_77.736,2024-02-25,0.7537718023763802,1
cell_13.036_77.736,2024-03-06,1.0560526742493137,1
cell_13.036_77.736,2024-03-07,1.0560526742493137,1
cell_13.036_77.736,2024-03-09,0.5596157879354227,1
cell_13.036_77.736,2024-03-12,1.0560526742493137,1
cell_13.036_77.736,2024-03-14,0.5596157879354227,1
cell_13.036_77.736,2024-03-15,0.7537718023763802,1
cell_13.036_77.736,2024-03-16,1.0560526742493137,1
cell_13.036_77.736,2024-03-23,1.0560526742493137,1
cell_13.036_77.737,2023-11-25,0.7537718023763802,1
cell_13.036_77.737,2023-12-16,0.661398482245365,1
cell_13.036_77.737,2023-12-19,0.8780695190539572,3
cell_13.036_77.737,2024-01-26,0.779408155656859,9
cell_13.036_77.737,2024-01-27,0.7537718023763803,6
cell_13.036_77.737,2024-02-14,0.9886113934537812,2
cell_13.036_77.737,2024-02-26,1.0560526742493137,1
cell_13.037_77.504,2023-12-03,0.44628710262841953,1
cell_13.037_77.504,2024-01-06,0.44628710262841953,2
cell_13.037_77.504,2024-01-13,1.55814461804655,1
cell_13.037_77.51,2024-03-13,0.9162907318741551,1
cell_13.037_77.513,2024-01-07,0.6309507767231691,5
cell_13.037_77.521,2023-11-28,0.9886113934537812,1
cell_13.037_77.521,2024-04-06,0.7537718023763802,1
cell_13.037_77.535,2023-11-15,0.7537718023763802,1
cell_13.037_77.535,2023-11-17,0.5596157879354227,1
cell_13.037_77.535,2023-12-06,0.5596157879354227,1
cell_13.037_77.535,2023-12-20,0.5596157879354227,1
cell_13.037_77.535,2023-12-27,1.0868217695434013,5
cell_13.037_77.535,2024-01-06,1.261651915912614,2
cell_13.037_77.535,2024-01-07,0.5596157879354227,1
cell_13.037_77.566,2023-12-08,0.7537718023763802,1
cell_13.037_77.566,2024-01-04,0.5596157879354227,1
cell_13.037_77.566,2024-03-12,0.9886113934537812,1
cell_13.037_77.566,2024-03-23,0.5678226434745375,1
cell_13.037_77.566,2024-04-01,0.5596157879354227,1
cell_13.037_77.572,2023-12-20,0.7638999337265154,1
cell_13.037_77.574,2023-11-17,1.0006125629761133,1
cell_13.037_77.574,2024-01-16,1.4906307083104495,4
cell_13.037_77.574,2024-01-31,0.6205623632611175,2
cell_13.037_77.574,2024-02-01,0.7638999337265154,1
cell_13.037_77.574,2024-02-15,0.7638999337265154,2
cell_13.037_77.574,2024-02-19,0.7638999337265154,1
cell_13.037_77.574,2024-02-24,0.7638999337265154,2
cell_13.037_77.574,2024-03-08,1.0695992314529705,7
cell_13.037_77.575,2023-11-17,0.7638999337265154,1
cell_13.037_77.575,2024-01-19,0.7638999337265154,1
cell_13.037_77.575,2024-01-25,1.1918789505435525,4
cell_13.037_77.575,2024-01-26,0.7638999337265154,1
cell_13.037_77.575,2024-01-31,0.7638999337265154,4
cell_13.037_77.575,2024-02-01,0.8388218372073283,3
cell_13.037_77.575,2024-02-03,1.0006125629761133,2
cell_13.037_77.575,2024-02-04,0.7638999337265154,1
cell_13.037_77.575,2024-02-09,0.6563967558774669,4
cell_13.037_77.575,2024-02-23,1.0006125629761133,3
cell_13.037_77.575,2024-02-24,0.9414344056637138,4
cell_13.037_77.575,2024-03-07,0.7638999337265154,2
cell_13.037_77.575,2024-03-08,1.1536256730300647,25
cell_13.037_77.588,2023-12-22,0.8105874631186154,2
cell_13.037_77.588,2024-02-09,0.7638999337265154,1
cell_13.037_77.589,2023-11-12,0.7638999337265154,1
cell_13.037_77.589,2023-11-19,0.6512769024603933,3
cell_13.037_77.589,2023-12-23,1.1319760892767659,2
cell_13.037_77.589,2024-01-01,0.9886113934537812,1
cell_13.037_77.589,2024-01-11,0.7638999337265154,1
cell_13.037_77.589,2024-01-20,1.2456216356432814,2
cell_13.037_77.589,2024-02-15,0.6085426563398592,2
cell_13.037_77.589,2024-02-16,0.9220261476062618,4
cell_13.037_77.589,2024-02-27,0.7537718023763802,1
cell_13.037_77.589,2024-03-02,0.7638999337265154,1
cell_13.037_77.589,2024-03-04,0.7537718023763802,1
cell_13.037_77.589,2024-04-01,0.7638999337265154,1
cell_13.037_77.59,2023-11-10,0.5596157879354227,1
cell_13.037_77.59,2023-11-11,0.44628710262841953,2
cell_13.037_77.59,2023-11-15,0.3184537311185346,1
cell_13.037_77.59,2023-12-08,0.3184537311185346,1
cell_13.037_77.59,2023-12-12,0.7537718023763803,3
cell_13.037_77.59,2024-02-03,0.7537718023763802,1
cell_13.037_77.59,2024-02-08,0.7537718023763802,1
cell_13.037_77.59,2024-02-09,0.7537718023763802,1
cell_13.037_77.59,2024-02-15,0.5596157879354227,1
cell_13.037_77.59,2024-02-16,0.7537718023763802,1
cell_13.037_77.59,2024-02-21,0.5596157879354227,2
cell_13.037_77.59,2024-02-24,0.5596157879354227,1
cell_13.037_77.59,2024-03-02,0.7537718023763802,1
cell_13.037_77.59,2024-04-01,0.7537718023763802,1
cell_13.037_77.59,2024-04-02,0.7537718023763802,1
cell_13.037_77.591,2023-12-14,0.6118015411059929,2
cell_13.037_77.623,2023-11-21,0.5596157879354227,1
cell_13.037_77.623,2023-11-26,0.3184537311185346,1
cell_13.037_77.623,2023-11-29,0.9194603995134486,6
cell_13.037_77.623,2023-12-11,0.8721568762383145,10
cell_13.037_77.623,2024-03-02,0.7537718023763803,3
cell_13.037_77.624,2023-11-26,0.9886113934537812,1
cell_13.037_77.624,2023-12-03,0.6000294525023999,4
cell_13.037_77.624,2024-01-04,0.5596157879354227,1
cell_13.037_77.625,2023-12-03,0.9446229032009059,4
cell_13.037_77.625,2023-12-22,1.1423452695341265,4
cell_13.037_77.625,2024-01-07,0.9162907318741551,4
cell_13.037_77.626,2023-12-07,0.5596157879354227,1
cell_13.037_77.626,2023-12-08,1.2372176749603525,4
cell_13.037_77.626,2023-12-20,0.5596157879354227,1
cell_13.037_77.626,2024-01-20,1.0268165272275682,9
cell_13.037_77.626,2024-01-21,0.5596157879354227,1
cell_13.037_77.626,2024-01-22,0.8320516660688472,3
cell_13.037_77.626,2024-01-31,1.4511689703511508,6
cell_13.037_77.626,2024-03-02,0.5596157879354227,1
cell_13.037_77.671,2024-03-24,0.7537718023763802,1
cell_13.037_77.737,2024-01-01,1.33828514193353,1
cell_13.038_77.505,2024-04-02,0.7537718023763802,1
cell_13.038_77.514,2024-01-07,0.7379532599047889,4
cell_13.038_77.518,2023-12-14,1.327280758075612,4
cell_13.038_77.518,2024-01-13,0.7537718023763802,1
cell_13.038_77.518,2024-02-15,1.3862943611198906,14
cell_13.038_77.52,2023-12-10,1.5914178201507858,9
cell_13.038_77.522,2023-11-30,0.44628710262841953,1
cell_13.038_77.522,2023-12-21,0.44628710262841953,1
cell_13.038_77.522,2023-12-24,1.6522579096170285,2
cell_13.038_77.522,2024-03-20,0.9162907318741551,1
cell_13.038_77.522,2024-03-22,0.5596157879354227,1
cell_13.038_77.535,2024-01-06,0.44628710262841953,2
cell_13.038_77.535,2024-01-08,0.8711915979150807,2
cell_13.038_77.535,2024-01-29,0.5596157879354227,4
cell_13.038_77.535,2024-01-30,0.7537718023763802,2
cell_13.038_77.536,2023-12-27,1.133159595248236,5
cell_13.038_77.536,2024-01-08,0.5596157879354227,1
cell_13.038_77.565,2023-11-27,1.1786549963416462,1
cell_13.038_77.565,2023-12-12,0.6000294525023999,2
cell_13.038_77.565,2024-03-31,0.5678226434745375,1
cell_13.038_77.566,2023-11-11,1.1918789505435525,1
cell_13.038_77.566,2023-12-08,1.0006125629761133,1
cell_13.038_77.566,2023-12-17,0.7638999337265154,3
cell_13.038_77.566,2024-01-02,1.0006125629761133,1
cell_13.038_77.566,2024-01-09,1.0006125629761133,1
cell_13.038_77.566,2024-01-10,0.7638999337265154,1
cell_13.038_77.566,2024-01-29,0.5678226434745375,1
cell_13.038_77.566,2024-02-01,1.1390554731025158,5
cell_13.038_77.568,2024-04-04,0.7638999337265154,1
cell_13.038_77.57,2024-01-29,0.5678226434745375,1
cell_13.038_77.574,2023-12-16,0.5678226434745375,1
cell_13.038_77.575,2024-01-25,1.0967725023619888,9
cell_13.038_77.589,2024-03-02,0.9217083532262474,3
cell_13.038_77.589,2024-03-04,0.7638999337265154,1
cell_13.038_77.589,2024-03-25,0.7537718023763802,1
cell_13.038_77.589,2024-04-04,0.7638999337265154,1
cell_13.038_77.59,2023-11-26,0.7537718023763802,1
cell_13.038_77.59,2023-11-29,0.5596157879354227,6
cell_13.038_77.59,2023-12-20,0.7956861986695756,7
cell_13.038_77.59,2024-01-01,0.7537718023763803,3
cell_13.038_77.59,2024-01-02,0.5487820025444065,3
cell_13.038_77.59,2024-01-17,0.5596157879354227,1
cell_13.038_77.59,2024-01-25,0.9886113934537812,1
cell_13.038_77.59,2024-01-31,0.7537718023763802,1
cell_13.038_77.59,2024-02-09,0.8827434582453421,10
cell_13.038_77.59,2024-02-16,0.9886113934537812,2
cell_13.038_77.59,2024-03-02,1.115307128712358,6
cell_13.038_77.59,2024-03-28,0.7537718023763802,1
cell_13.038_77.59,2024-04-03,0.7537718023763802,1
cell_13.038_77.61,2023-12-03,0.8002064672798871,2
cell_13.038_77.623,2024-03-02,0.5596157879354227,1
cell_13.038_77.624,2024-02-11,0.7537718023763802,1
cell_13.038_77.625,2024-01-07,1.0224181072517908,9
cell_13.038_77.626,2023-11-14,0.7537718023763802,2
cell_13.038_77.626,2023-12-20,0.9662133993590132,2
cell_13.038_77.626,2023-12-22,0.5596157879354227,1
cell_13.038_77.626,2024-01-16,1.3862943611198906,1
cell_13.038_77.626,2024-01-20,0.5596157879354227,1
cell_13.038_77.626,2024-01-21,0.9886113934537812,2
cell_13.038_77.626,2024-03-05,0.7537718023763802,1
cell_13.038_77.627,2023-12-05,1.55814461804655,1
cell_13.038_77.665,2023-11-11,1.1786549963416462,1
cell_13.039_77.514,2024-01-07,0.7174492480411003,2
cell_13.039_77.518,2023-11-13,0.7537718023763802,1
cell_13.039_77.518,2023-12-10,1.4761132192700503,4
cell_13.039_77.518,2023-12-20,0.3184537311185346,1
cell_13.039_77.518,2024-01-13,0.9886113934537812,2
cell_13.039_77.518,2024-02-10,1.244587204198968,4
cell_13.039_77.518,2024-02-15,0.9495725101973939,3
cell_13.039_77.519,2023-12-10,1.33828514193353,1
cell_13.039_77.519,2023-12-13,1.522055911715557,3
cell_13.039_77.519,2023-12-14,1.33828514193353,1
cell_13.039_77.519,2023-12-15,1.0560526742493137,1
cell_13.039_77.519,2023-12-17,1.593474113014545,3
cell_13.039_77.519,2023-12-24,1.3204346515354048,4
cell_13.039_77.52,2023-12-10,1.3687792178610958,2
cell_13.039_77.52,2023-12-24,1.046028472154955,2
cell_13.039_77.521,2023-12-08,0.9162907318741551,1
cell_13.039_77.521,2023-12-14,0.9886113934537812,2
cell_13.039_77.564,2023-11-27,1.1918789505435525,1
cell_13.039_77.565,2024-04-01,0.5596157879354227,1
cell_13.039_77.566,2023-12-17,0.8428041434763814,3
cell_13.039_77.566,2024-01-10,0.8822562483513143,2
cell_13.039_77.566,2024-01-29,0.7638999337265154,2
cell_13.039_77.566,2024-01-30,0.7638999337265154,1
cell_13.039_77.566,2024-01-31,0.7638999337265154,1
cell_13.039_77.566,2024-02-01,0.6985408369758561,3
cell_13.039_77.566,2024-03-11,0.5678226434745375,1
cell_13.039_77.566,2024-03-13,0.7638999337265154,1
cell_13.039_77.569,2024-01-08,1.1918789505435525,1
cell_13.039_77.574,2024-01-03,1.0006125629761133,1
cell_13.039_77.589,2023-12-03,0.7638999337265154,1
cell_13.039_77.589,2024-01-06,0.7638999337265154,1
cell_13.039_77.589,2024-01-29,0.7638999337265154,1
cell_13.039_77.589,2024-02-12,0.7638999337265154,1
cell_13.039_77.589,2024-03-02,0.7638999337265154,1
cell_13.039_77.589,2024-03-05,0.8731410201344175,6
cell_13.039_77.589,2024-03-11,0.5678226434745375,1
cell_13.039_77.589,2024-04-04,0.9162073562577107,2
cell_13.039_77.59,2023-12-21,0.6034785906647915,2
cell_13.039_77.59,2023-12-24,0.7537718023763802,1
cell_13.039_77.59,2023-12-28,0.8711915979150807,2
cell_13.039_77.59,2024-01-02,0.44628710262841953,2
cell_13.039_77.59,2024-03-02,0.7537718023763802,1
cell_13.039_77.59,2024-03-09,0.7537718023763802,1
cell_13.039_77.59,2024-03-11,1.3523701615002541,2
cell_13.039_77.59,2024-03-23,0.7537718023763802,1
cell_13.039_77.59,2024-03-27,0.7537718023763802,2
cell_13.039_77.6,2023-12-06,1.1786549963416462,1
cell_13.039_77.624,2024-02-11,0.5596157879354227,1
cell_13.039_77.624,2024-03-06,0.9886113934537812,2
cell_13.039_77.625,2023-11-12,0.5596157879354227,1
cell_13.039_77.625,2023-12-11,0.7537718023763802,1
cell_13.039_77.625,2024-01-07,0.3184537311185346,1
cell_13.039_77.626,2024-02-15,0.7537718023763802,1
cell_13.039_77.641,2023-11-17,0.44628710262841953,1
cell_13.03_77.512,2024-04-01,0.9886113934537812,2
cell_13.03_77.534,2023-11-25,0.9886113934537812,1
cell_13.03_77.534,2023-12-30,1.7047480922384253,4
cell_13.03_77.535,2023-12-06,0.7537718023763802,1
cell_13.03_77.535,2023-12-16,1.1510431022390468,3
cell_13.03_77.535,2023-12-19,0.9886113934537812,2
cell_13.03_77.535,2023-12-30,1.3134748110243122,3
cell_13.03_77.536,2024-01-05,0.9162907318741551,1
cell_13.03_77.536,2024-01-18,1.1786549963416462,1
cell_13.03_77.536,2024-02-22,0.7537718023763802,1
cell_13.03_77.536,2024-03-02,0.7537718023763802,1
cell_13.03_77.536,2024-03-11,0.44628710262841953,1
cell_13.03_77.537,2023-11-12,1.2669476034873244,2
cell_13.03_77.537,2023-11-14,0.8219800524029137,1
cell_13.03_77.537,2023-11-16,1.2669476034873244,2
cell_13.03_77.537,2023-11-17,0.8219800524029137,1
cell_13.03_77.537,2023-11-19,1.2669476034873244,2
cell_13.03_77.537,2023-11-21,1.2669476034873244,1
cell_13.03_77.537,2023-11-23,0.9932517730102833,1
cell_13.03_77.537,2023-11-24,1.5738107347909491,1
cell_13.03_77.537,2023-11-26,1.0072538772695927,4
cell_13.03_77.537,2023-11-28,0.9999649403123202,7
cell_13.03_77.537,2023-11-29,2.0541237336955462,1
cell_13.03_77.537,2023-12-01,1.2669476034873244,1
cell_13.03_77.537,2023-12-02,1.5536822976749,4
cell_13.03_77.537,2023-12-12,1.2669476034873244,2
cell_13.03_77.537,2023-12-13,1.349517064079507,3
cell_13.03_77.537,2023-12-14,1.2669476034873244,1
cell_13.03_77.537,2023-12-15,1.8664481697653554,2
cell_13.03_77.537,2023-12-16,2.4159137783010487,2
cell_13.03_77.537,2023-12-18,1.3151344117910897,2
cell_13.03_77.537,2023-12-19,1.2887330728289483,10
cell_13.03_77.537,2023-12-20,1.3752158370257126,5
cell_13.03_77.537,2023-12-21,1.2669476034873244,1
cell_13.03_77.537,2023-12-22,1.678324970884438,8
cell_13.03_77.537,2023-12-23,1.8193360777509058,6
cell_13.03_77.537,2023-12-26,0.9932517730102833,1
cell_13.03_77.537,2023-12-27,1.4899711543846694,6
cell_13.03_77.537,2023-12-28,1.321411276841384,2
cell_13.03_77.537,2023-12-29,1.6851034686056714,3
cell_13.03_77.537,2023-12-30,0.8219800524029137,1
cell_13.03_77.537,2023-12-31,1.2669476034873244,1
cell_13.03_77.537,2024-01-01,1.7000205376408772,5
cell_13.03_77.537,2024-01-03,1.044463827945119,2
cell_13.03_77.537,2024-01-04,1.5376181873332948,4
cell_13.03_77.537,2024-01-05,1.2669476034873244,1
cell_13.03_77.537,2024-01-06,0.8219800524029137,1
cell_13.03_77.537,2024-01-10,1.5738107347909491,2
cell_13.03_77.537,2024-01-14,0.8219800524029137,1
cell_13.03_77.537,2024-01-15,1.2669476034873244,1
cell_13.03_77.537,2024-01-16,1.1978953935969314,2
cell_13.03_77.537,2024-01-17,1.369235313921866,3
cell_13.03_77.537,2024-01-18,1.497094951965043,4
cell_13.03_77.537,2024-01-21,1.3708952229902605,4
cell_13.03_77.537,2024-01-22,1.1952115478666014,4
cell_13.03_77.537,2024-01-23,1.6114191120253425,6
cell_13.03_77.537,2024-01-24,0.9866678967288506,3
cell_13.03_77.537,2024-01-25,0.9932517730102833,1
cell_13.03_77.537,2024-01-29,1.6325217528566038,2
cell_13.03_77.537,2024-01-30,1.5376181873332948,4
cell_13.03_77.537,2024-02-01,0.8219800524029137,1
cell_13.03_77.537,2024-02-03,1.6519700802537212,3
cell_13.03_77.537,2024-02-04,1.6843886685483227,15
cell_13.03_77.537,2024-02-05,1.2669476034873244,1
cell_13.03_77.537,2024-02-07,1.6910497529851072,2
cell_13.03_77.537,2024-02-10,1.895606408620396,4
cell_13.03_77.537,2024-02-23,1.2669476034873244,2
cell_13.03_77.537,2024-02-24,1.7412950464968893,7
cell_13.03_77.537,2024-02-25,1.2669476034873244,1
cell_13.03_77.537,2024-02-26,1.4715230243564077,6
cell_13.03_77.537,2024-03-01,1.3742760722057699,2
cell_13.03_77.537,2024-03-03,1.4816045409242156,1
cell_13.03_77.537,2024-03-04,1.4816045409242156,1
cell_13.03_77.537,2024-03-06,1.512438108530224,5
cell_13.03_77.537,2024-03-07,1.2669476034873244,1
cell_13.03_77.537,2024-03-09,1.8082887711792655,4
cell_13.03_77.537,2024-03-11,1.0072538772695927,4
cell_13.03_77.537,2024-03-12,1.4473946593846378,3
cell_13.03_77.537,2024-03-13,0.9932517730102833,1
cell_13.03_77.537,2024-04-08,1.2669476034873244,3
cell_13.03_77.538,2023-12-05,1.4918208175572112,14
cell_13.03_77.538,2023-12-07,0.8711915979150807,2
cell_13.03_77.538,2023-12-08,1.2361174326547208,5
cell_13.03_77.538,2023-12-24,0.5596157879354227,1
cell_13.03_77.538,2023-12-25,1.1786549963416462,1
cell_13.03_77.538,2023-12-29,0.7537718023763802,1
cell_13.03_77.538,2024-01-07,1.5193129144804283,17
cell_13.03_77.538,2024-01-14,0.7537718023763802,1
cell_13.03_77.538,2024-02-07,0.5596157879354227,1
cell_13.03_77.538,2024-02-23,0.7537718023763802,1
cell_13.03_77.538,2024-02-26,0.9103315297613142,3
cell_13.03_77.538,2024-03-02,0.7537718023763802,2
cell_13.03_77.538,2024-03-09,0.7537718023763802,1
cell_13.03_77.538,2024-03-22,0.9662133993590132,2
cell_13.03_77.538,2024-03-31,1.1649737714193344,4
cell_13.03_77.538,2024-04-01,1.2824746787307684,4
cell_13.03_77.538,2024-04-02,1.091200241519149,6
cell_13.03_77.539,2023-12-08,0.9886113934537812,2
cell_13.03_77.539,2023-12-27,0.9162907318741551,1
cell_13.03_77.539,2024-01-07,1.733964177273253,4
cell_13.03_77.539,2024-01-25,0.7537718023763802,1
cell_13.03_77.539,2024-01-31,0.9886113934537812,1
cell_13.03_77.539,2024-03-09,0.7537718023763802,1
cell_13.03_77.539,2024-04-01,1.0836331948977138,2
cell_13.03_77.553,2024-01-21,0.7537718023763802,1
cell_13.03_77.553,2024-01-22,0.7537718023763802,2
cell_13.03_77.56,2023-12-19,1.4759065198095778,6
cell_13.03_77.56,2024-03-31,0.9886113934537812,5
cell_13.03_77.561,2023-12-19,0.9886113934537812,1
cell_13.03_77.561,2024-03-26,0.9162907318741551,1
cell_13.03_77.562,2023-11-18,0.9886113934537812,1
cell_13.03_77.562,2023-12-14,0.5596157879354227,1
cell_13.03_77.562,2024-03-05,0.7537718023763802,1
cell_13.03_77.563,2023-11-29,0.7537718023763802,1
cell_13.03_77.563,2023-12-07,0.7537718023763803,3
cell_13.03_77.563,2024-01-11,0.9886113934537812,3
cell_13.03_77.563,2024-01-19,0.9886113934537812,1
cell_13.03_77.57,2024-03-30,0.5596157879354227,1
cell_13.03_77.571,2023-11-27,0.5596157879354227,1
cell_13.03_77.571,2023-12-01,0.3184537311185346,1
cell_13.03_77.571,2024-03-31,0.5596157879354227,1
cell_13.03_77.578,2023-12-27,1.0006125629761133,1
cell_13.03_77.581,2023-12-21,0.7638999337265154,1
cell_13.03_77.581,2024-04-06,1.1918789505435525,12
cell_13.03_77.586,2024-03-05,0.5678226434745375,1
cell_13.03_77.587,2023-11-21,0.7537718023763802,1
cell_13.03_77.587,2023-12-23,0.7537718023763802,1
cell_13.03_77.587,2024-01-08,1.1251316546831975,2
cell_13.03_77.587,2024-03-03,1.1918789505435525,7
cell_13.03_77.621,2024-03-03,0.7537718023763802,2
cell_13.041_77.514,2023-11-16,0.3184537311185346,1
cell_13.041_77.514,2023-12-15,0.7537718023763803,3
cell_13.041_77.514,2024-01-30,0.7537718023763802,1
cell_13.041_77.514,2024-03-16,0.9162907318741551,1
cell_13.041_77.514,2024-03-17,0.9162907318741551,1
cell_13.041_77.514,2024-03-29,0.9162907318741551,1
cell_13.041_77.516,2024-01-11,0.7537718023763802,1
cell_13.041_77.517,2023-12-28,1.1531286622421792,5
cell_13.041_77.517,2024-01-12,0.7537718023763802,1
cell_13.041_77.518,2023-11-26,0.44628710262841953,1
cell_13.041_77.518,2023-12-15,0.7537718023763802,2
cell_13.041_77.518,2023-12-20,0.7537718023763802,1
cell_13.041_77.518,2023-12-22,0.5596157879354227,1
cell_13.041_77.518,2023-12-28,0.9886113934537812,1
cell_13.041_77.518,2024-01-15,0.5596157879354227,1
cell_13.041_77.518,2024-03-12,0.7537718023763802,1
cell_13.041_77.519,2023-11-10,0.3184537311185346,1
cell_13.041_77.519,2023-11-14,0.7537718023763802,1
cell_13.041_77.519,2023-11-18,0.7537718023763802,1
cell_13.041_77.519,2023-11-24,0.5596157879354227,1
cell_13.041_77.519,2024-01-06,0.44628710262841953,1
cell_13.041_77.519,2024-03-12,0.6769006274393901,4
cell_13.041_77.519,2024-03-18,0.5596157879354227,1
cell_13.041_77.519,2024-03-22,0.9886113934537812,2
cell_13.041_77.519,2024-03-23,0.5596157879354227,2
cell_13.041_77.519,2024-03-27,0.5596157879354227,1
cell_13.041_77.519,2024-04-01,0.5596157879354227,2
cell_13.041_77.519,2024-04-04,0.7537718023763802,1
cell_13.041_77.557,2024-04-08,0.5596157879354227,1
cell_13.041_77.558,2024-01-19,0.5596157879354227,1
cell_13.041_77.569,2023-12-02,1.0006125629761133,2
cell_13.041_77.573,2023-11-17,1.0006125629761133,1
cell_13.041_77.573,2023-12-13,0.7638999337265154,1
cell_13.041_77.589,2024-01-10,0.5678226434745375,1
cell_13.041_77.589,2024-01-18,1.0685147787889058,1
cell_13.041_77.589,2024-02-05,0.4531853789532029,1
cell_13.041_77.589,2024-02-08,0.5678226434745375,1
cell_13.041_77.589,2024-02-11,1.1918789505435525,1
cell_13.041_77.589,2024-04-03,0.7638999337265154,1
cell_13.041_77.589,2024-04-05,0.7638999337265154,1
cell_13.041_77.59,2023-11-22,0.7537718023763802,1
cell_13.041_77.59,2023-11-28,0.6000294525023999,2
cell_13.041_77.59,2023-12-01,1.7539938800439434,1
cell_13.041_77.59,2024-01-01,0.7638999337265154,1
cell_13.041_77.59,2024-01-11,1.0685147787889058,1
cell_13.041_77.59,2024-01-13,1.0808572387592776,16
cell_13.041_77.59,2024-01-23,0.8485924830901149,5
cell_13.041_77.59,2024-02-03,0.44628710262841953,1
cell_13.041_77.59,2024-02-11,0.9026675917401875,6
cell_13.041_77.59,2024-02-14,0.5678226434745375,1
cell_13.041_77.59,2024-02-19,0.5596157879354227,1
cell_13.041_77.59,2024-02-21,0.689053130896061,3
cell_13.041_77.59,2024-02-24,0.7638999337265154,1
cell_13.041_77.59,2024-03-07,0.5678226434745375,1
cell_13.041_77.59,2024-03-17,0.5596157879354227,1
cell_13.041_77.59,2024-03-18,0.7537718023763802,1
cell_13.041_77.617,2023-11-27,0.7537718023763802,1
