spatial_cell,hour,avg_poi,avg_violations
cell_13.005_77.757,8.0,1.0560526742493137,1
cell_13.005_77.757,21.0,0.5596157879354227,1
cell_13.005_77.757,22.0,0.9886113934537812,2
cell_13.006_77.526,5.0,0.751682265298139,2
cell_13.006_77.526,20.0,0.932292697907909,1
cell_13.006_77.526,21.0,0.7679044205299169,1
cell_13.006_77.527,2.0,0.932292697907909,1
cell_13.006_77.527,5.0,1.332739703875784,3
cell_13.006_77.527,6.0,0.932292697907909,4
cell_13.006_77.527,20.0,0.7679044205299169,1
cell_13.006_77.527,21.0,1.0140078082787436,6
cell_13.006_77.527,23.0,0.9603570655219168,6
cell_13.006_77.528,5.0,1.081430341979439,6
cell_13.006_77.528,6.0,1.150206572980666,9
cell_13.006_77.528,7.0,1.611469941565028,2
cell_13.006_77.528,21.0,1.271930633821501,4
cell_13.006_77.528,22.0,0.7679044205299169,1
cell_13.006_77.541,0.0,0.7679044205299169,1
cell_13.006_77.541,21.0,0.4559189767309174,1
cell_13.006_77.542,21.0,0.7679044205299169,1
cell_13.006_77.547,23.0,1.005351441213557,1
cell_13.006_77.548,0.0,1.4964338352068975,1
cell_13.006_77.549,0.0,2.086145394887824,6
cell_13.006_77.549,1.0,2.0476928433652555,1
cell_13.006_77.549,2.0,1.9224511173534473,20
cell_13.006_77.549,3.0,1.8124057106237885,16
cell_13.006_77.549,4.0,1.2658161934662535,4
cell_13.006_77.549,5.0,2.132239952184697,3
cell_13.006_77.549,6.0,1.4509221627990638,2
cell_13.006_77.549,7.0,0.7679044205299169,1
cell_13.006_77.549,19.0,1.8762204678018404,2
cell_13.006_77.549,21.0,1.691694012323025,12
cell_13.006_77.549,22.0,1.8325812468690976,10
cell_13.006_77.549,23.0,2.5967170837560305,2
cell_13.006_77.55,0.0,2.0476928433652555,1
cell_13.006_77.55,1.0,2.409194828052304,1
cell_13.006_77.55,3.0,2.0476928433652555,1
cell_13.006_77.55,4.0,2.5967170837560305,2
cell_13.006_77.554,0.0,2.3061278647531784,5
cell_13.006_77.554,1.0,2.708638820883159,4
cell_13.006_77.554,4.0,1.7047480922384253,2
cell_13.006_77.554,22.0,2.409194828052304,1
cell_13.006_77.555,8.0,2.0476928433652555,2
cell_13.006_77.555,22.0,2.0476928433652555,1
cell_13.006_77.555,23.0,1.4759065198095778,1
cell_13.006_77.558,19.0,3.056356895370426,5
cell_13.006_77.558,21.0,2.0476928433652555,1
cell_13.006_77.562,0.0,1.6390143880365897,2
cell_13.006_77.564,6.0,1.7047480922384253,4
cell_13.006_77.564,7.0,1.1786549963416462,2
cell_13.006_77.565,0.0,1.2292599473074026,2
cell_13.006_77.565,4.0,0.9162907318741551,1
cell_13.006_77.565,6.0,1.7047480922384253,4
cell_13.006_77.565,7.0,1.182717036053691,6
cell_13.006_77.565,21.0,1.7047480922384253,1
cell_13.006_77.565,22.0,1.0474728641079007,2
cell_13.006_77.565,23.0,1.3303233919806758,4
cell_13.006_77.566,6.0,1.4759065198095778,2
cell_13.006_77.567,0.0,1.8021222562636017,2
cell_13.006_77.567,2.0,1.6390143880365897,2
cell_13.006_77.567,6.0,1.1786549963416462,1
cell_13.006_77.568,0.0,0.91326752046148,6
cell_13.006_77.568,2.0,0.8953995336981354,3
cell_13.006_77.568,3.0,1.5733385321777138,6
cell_13.006_77.568,4.0,1.2092378893594458,5
cell_13.006_77.568,5.0,0.9725116456886175,14
cell_13.006_77.568,6.0,1.5089423889652693,7
cell_13.006_77.568,7.0,1.6538216784345479,17
cell_13.006_77.568,20.0,0.9162907318741551,1
cell_13.006_77.568,21.0,1.1786549963416462,1
cell_13.006_77.568,22.0,1.1786549963416462,2
cell_13.006_77.569,0.0,1.8278390436558083,54
cell_13.006_77.569,1.0,2.115734894575499,36
cell_13.006_77.569,2.0,1.7374243116458852,42
cell_13.006_77.569,3.0,1.7462002828464487,48
cell_13.006_77.569,4.0,1.9115363002755104,31
cell_13.006_77.569,5.0,1.8747576703284123,69
cell_13.006_77.569,6.0,2.033152821319883,21
cell_13.006_77.569,7.0,2.017886589588562,23
cell_13.006_77.569,8.0,1.7565802554547805,2
cell_13.006_77.569,20.0,2.0162155692604875,34
cell_13.006_77.569,21.0,1.7418001056411745,54
cell_13.006_77.569,22.0,1.6839497236459782,47
cell_13.006_77.569,23.0,1.7710544210229437,48
cell_13.006_77.57,0.0,1.1786549963416462,1
cell_13.006_77.57,1.0,1.5457450900473526,6
cell_13.006_77.57,2.0,1.4333099532914784,7
cell_13.006_77.57,3.0,1.5846450986275855,3
cell_13.006_77.57,5.0,1.1786549963416462,2
cell_13.006_77.57,6.0,1.1786549963416462,1
cell_13.006_77.57,21.0,1.3862943611198906,4
cell_13.006_77.57,22.0,1.0037454866966522,3
cell_13.006_77.57,23.0,1.3390834786844676,5
cell_13.006_77.571,0.0,2.720443533576229,106
cell_13.006_77.571,1.0,2.9879897393169643,36
cell_13.006_77.571,2.0,2.821877705942354,103
cell_13.006_77.571,3.0,2.8208429137363082,54
cell_13.006_77.571,4.0,2.953439002978131,117
cell_13.006_77.571,5.0,2.980406484024004,56
cell_13.006_77.571,6.0,3.008551931491052,48
cell_13.006_77.571,7.0,2.9806676599471382,14
cell_13.006_77.571,8.0,2.3875226785759414,1
cell_13.006_77.571,9.0,2.3875226785759414,1
cell_13.006_77.571,19.0,3.146073067967791,2
cell_13.006_77.571,20.0,1.4575672780196811,1
cell_13.006_77.571,21.0,2.6772299904226795,13
cell_13.006_77.571,22.0,2.8869796942272545,53
cell_13.006_77.571,23.0,2.8928863107446547,40
cell_13.006_77.572,5.0,1.0385032821918017,3
cell_13.006_77.577,5.0,0.9162907318741551,1
cell_13.006_77.579,0.0,0.8350312671252677,2
cell_13.006_77.579,3.0,1.1251316546831975,2
cell_13.006_77.579,5.0,0.6769006274393901,4
cell_13.006_77.579,6.0,0.8711915979150807,2
cell_13.006_77.579,8.0,0.5596157879354227,1
cell_13.006_77.579,19.0,0.5596157879354227,1
cell_13.006_77.579,20.0,0.7537718023763802,2
cell_13.006_77.579,23.0,1.261651915912614,2
cell_13.006_77.58,1.0,0.8079447788756385,3
cell_13.006_77.58,2.0,0.5596157879354227,1
cell_13.006_77.58,3.0,0.9162907318741551,2
cell_13.006_77.58,6.0,0.7537718023763802,1
cell_13.006_77.58,8.0,1.3466797428461033,2
cell_13.006_77.58,19.0,0.9162907318741551,1
cell_13.006_77.58,21.0,0.9662133993590132,2
cell_13.006_77.58,22.0,1.0238951942400902,4
cell_13.006_77.581,1.0,1.0954820534528664,9
cell_13.006_77.581,2.0,0.8929425856042446,11
cell_13.006_77.581,5.0,1.1786549963416462,1
cell_13.006_77.581,22.0,0.5596157879354227,1
cell_13.006_77.584,1.0,0.5596157879354227,1
cell_13.006_77.593,0.0,0.7266995762840812,3
cell_13.006_77.593,1.0,0.755812864130457,3
cell_13.006_77.593,2.0,0.526945005645874,2
cell_13.006_77.593,3.0,0.7430633225553936,3
cell_13.006_77.593,4.0,0.6985958995093111,2
cell_13.006_77.593,5.0,0.6549259677397475,2
cell_13.006_77.593,6.0,0.7984731848284148,3
cell_13.006_77.593,7.0,0.804576877016553,10
cell_13.006_77.593,8.0,0.8901306632743053,2
cell_13.006_77.593,19.0,0.798698767671059,7
cell_13.006_77.593,20.0,0.7264084567002037,3
cell_13.006_77.593,21.0,0.7291627295963734,5
cell_13.006_77.593,22.0,0.9413347763817697,7
cell_13.006_77.593,23.0,1.024006798435712,7
cell_13.006_77.612,4.0,0.4390347595269786,2
cell_13.006_77.612,5.0,0.8630081093378518,3
cell_13.006_77.612,8.0,0.5596157879354227,1
cell_13.006_77.62,18.0,0.7537718023763802,1
cell_13.006_77.62,19.0,0.9886113934537812,2
cell_13.006_77.621,6.0,0.9162907318741551,8
cell_13.006_77.621,18.0,1.1786549963416462,20
cell_13.006_77.621,19.0,0.7537718023763802,1
cell_13.006_77.624,1.0,0.7537718023763802,1
cell_13.006_77.635,0.0,0.7537718023763802,4
cell_13.006_77.638,0.0,0.44628710262841953,1
cell_13.006_77.638,21.0,0.7537718023763802,1
cell_13.006_77.685,0.0,0.9420173726686129,2
cell_13.006_77.685,1.0,0.5158131652770297,1
cell_13.006_77.685,2.0,0.9518920230460015,3
cell_13.006_77.685,3.0,1.1459323267362438,7
cell_13.006_77.685,4.0,0.9783850878071303,6
cell_13.006_77.685,5.0,0.8825088222115125,8
cell_13.006_77.685,6.0,1.1807867001748593,6
cell_13.006_77.685,7.0,0.8400305499934583,6
cell_13.006_77.685,8.0,1.1471954371162796,5
cell_13.006_77.685,18.0,0.371563556432483,1
cell_13.006_77.685,19.0,0.9953901515392922,12
cell_13.006_77.685,20.0,0.9613402912440245,4
cell_13.006_77.685,21.0,0.371563556432483,1
cell_13.006_77.685,22.0,1.0676007042821491,2
cell_13.006_77.685,23.0,0.8068099063926218,4
cell_13.006_77.686,0.0,1.9874990572035525,8
cell_13.006_77.686,1.0,1.3522777244547164,3
cell_13.006_77.686,2.0,2.0111878221402466,26
cell_13.006_77.686,3.0,1.9504895359011118,9
cell_13.006_77.686,4.0,1.9412053702981729,53
cell_13.006_77.686,5.0,2.0235377850066163,103
cell_13.006_77.686,6.0,1.8771362247661598,70
cell_13.006_77.686,7.0,1.8471351458991896,65
cell_13.006_77.686,8.0,1.731704318509671,27
cell_13.006_77.686,9.0,1.8467781549440418,2
cell_13.006_77.686,11.0,1.7485213085083795,1
cell_13.006_77.686,18.0,1.5120267800269753,13
cell_13.006_77.686,19.0,1.9287505982446347,58
cell_13.006_77.686,20.0,1.858299333497658,31
cell_13.006_77.686,21.0,2.0914986478614144,18
cell_13.006_77.686,22.0,1.6644737377138739,4
cell_13.006_77.686,23.0,1.8719545982939316,17
cell_13.006_77.687,0.0,1.3529671378043904,3
cell_13.006_77.687,2.0,1.2010729401512634,7
cell_13.006_77.687,4.0,0.8313296849064192,6
cell_13.006_77.687,5.0,1.1973692516433672,19
cell_13.006_77.687,6.0,1.1085941298261646,17
cell_13.006_77.687,7.0,1.2629032961612567,8
cell_13.006_77.687,19.0,1.057023931446343,30
cell_13.006_77.687,20.0,1.1232478304792828,36
cell_13.006_77.687,21.0,1.3030920374869173,22
cell_13.006_77.687,22.0,1.4563502602963039,5
cell_13.006_77.687,23.0,1.2240956471144497,3
cell_13.006_77.689,23.0,0.7537718023763802,1
cell_13.006_77.691,14.0,0.9886113934537812,2
cell_13.006_77.702,21.0,0.3184537311185346,1
cell_13.006_77.751,0.0,0.7537718023763802,5
cell_13.006_77.751,6.0,0.6118015411059929,3
cell_13.006_77.757,0.0,0.3184537311185346,1
cell_13.006_77.757,2.0,0.9162907318741551,5
cell_13.006_77.757,5.0,0.767332994588528,3
cell_13.006_77.757,6.0,0.9688256254363955,7
cell_13.006_77.757,22.0,0.5596157879354227,1
cell_13.006_77.757,23.0,0.3184537311185346,1
cell_13.007_77.505,6.0,0.9886113934537812,1
cell_13.007_77.526,0.0,0.7679044205299169,1
cell_13.007_77.526,1.0,0.32575911044171396,1
cell_13.007_77.526,2.0,0.9554750077489176,4
cell_13.007_77.526,3.0,1.005351441213557,3
cell_13.007_77.526,5.0,0.7679044205299169,1
cell_13.007_77.526,6.0,1.0646944656338055,2
cell_13.007_77.526,7.0,1.005351441213557,2
cell_13.007_77.526,8.0,0.571071832688369,1
cell_13.007_77.526,20.0,1.1970962333597022,1
cell_13.007_77.526,21.0,0.751682265298139,2
cell_13.007_77.526,22.0,1.3294486870005662,4
cell_13.007_77.526,23.0,1.0582971637033864,5
cell_13.007_77.527,0.0,1.4156496434909531,1
cell_13.007_77.527,3.0,0.8697415504042663,1
cell_13.007_77.527,4.0,1.1247481050739052,1
cell_13.007_77.527,5.0,1.5283323696467543,21
cell_13.007_77.527,6.0,1.3091510405901319,15
cell_13.007_77.527,7.0,1.5631381299558238,5
cell_13.007_77.527,8.0,1.1750880219730313,3
cell_13.007_77.527,9.0,1.1247481050739052,1
cell_13.007_77.527,19.0,1.883967623474327,7
cell_13.007_77.527,20.0,1.7691628018576855,4
cell_13.007_77.527,21.0,1.5776144735898032,12
cell_13.007_77.527,22.0,1.6139976079465501,13
cell_13.007_77.527,23.0,1.6443944875165766,19
cell_13.007_77.528,7.0,0.9825003269448096,2
cell_13.007_77.544,6.0,1.2807397487222798,2
cell_13.007_77.544,7.0,1.005351441213557,1
cell_13.007_77.544,21.0,1.005351441213557,1
cell_13.007_77.547,1.0,2.070838413854418,1
cell_13.007_77.547,2.0,1.4964338352068975,1
cell_13.007_77.548,0.0,1.7265060479231584,1
cell_13.007_77.548,1.0,1.5620118453369116,5
cell_13.007_77.548,2.0,1.3455781555953084,4
cell_13.007_77.548,3.0,1.1321691278684072,2
cell_13.007_77.548,4.0,1.4148376635352626,2
cell_13.007_77.548,6.0,1.9765849579700008,4
cell_13.007_77.548,7.0,1.660378860531933,2
cell_13.007_77.548,21.0,1.2569637537291414,5
cell_13.007_77.548,22.0,1.4311568978695894,5
cell_13.007_77.548,23.0,1.4148376635352626,2
cell_13.007_77.549,0.0,2.307637233000126,6
cell_13.007_77.549,1.0,1.9578396922149024,19
cell_13.007_77.549,2.0,2.42919948551267,21
cell_13.007_77.549,3.0,2.358928959803742,24
cell_13.007_77.549,4.0,2.5737897455596004,10
cell_13.007_77.549,5.0,2.644695878893912,11
cell_13.007_77.549,6.0,2.5225032361262323,12
cell_13.007_77.549,7.0,2.2326679829365967,3
cell_13.007_77.549,19.0,1.7944510298955985,2
cell_13.007_77.549,20.0,2.519439942639648,10
cell_13.007_77.549,21.0,2.102654381441029,16
cell_13.007_77.549,22.0,2.0760878081275767,27
cell_13.007_77.549,23.0,1.9555088911949445,11
cell_13.007_77.554,0.0,2.1888296706150157,7
cell_13.007_77.554,1.0,2.2141226685848405,8
cell_13.007_77.554,2.0,2.409194828052304,1
cell_13.007_77.554,3.0,2.409194828052304,1
cell_13.007_77.554,4.0,1.7047480922384253,1
cell_13.007_77.554,8.0,1.7047480922384253,1
cell_13.007_77.554,20.0,2.0476928433652555,1
cell_13.007_77.554,21.0,2.409194828052304,3
cell_13.007_77.554,23.0,2.0476928433652555,1
cell_13.007_77.555,0.0,1.923536770621342,5
cell_13.007_77.557,1.0,2.0476928433652555,1
cell_13.007_77.558,0.0,1.7047480922384253,6
cell_13.007_77.558,1.0,1.327280758075612,2
cell_13.007_77.558,2.0,1.4759065198095778,2
cell_13.007_77.558,3.0,0.9162907318741551,1
cell_13.007_77.558,5.0,1.1786549963416462,1
cell_13.007_77.558,7.0,1.327280758075612,2
cell_13.007_77.558,21.0,1.4759065198095778,1
cell_13.007_77.558,22.0,1.4759065198095778,1
cell_13.007_77.564,23.0,1.5309519686603281,3
cell_13.007_77.565,7.0,0.7537718023763802,1
cell_13.007_77.565,23.0,0.7537718023763802,1
cell_13.007_77.566,1.0,1.8231448459487511,6
cell_13.007_77.568,1.0,1.3781472547625087,5
cell_13.007_77.568,5.0,1.2545764917146913,17
cell_13.007_77.568,6.0,1.1786549963416462,2
cell_13.007_77.568,20.0,1.83169829479983,3
cell_13.007_77.568,23.0,1.4759065198095778,2
cell_13.007_77.569,0.0,1.327280758075612,2
cell_13.007_77.569,1.0,1.4759065198095778,1
cell_13.007_77.569,2.0,1.4759065198095778,1
cell_13.007_77.569,3.0,1.3606180256677272,6
cell_13.007_77.569,4.0,0.9162907318741551,1
cell_13.007_77.569,5.0,1.6390143880365897,2
cell_13.007_77.569,22.0,1.1786549963416462,1
cell_13.007_77.569,23.0,1.0474728641079007,2
cell_13.007_77.57,3.0,0.7537718023763802,1
cell_13.007_77.571,0.0,2.9784498627515346,77
cell_13.007_77.571,1.0,3.2092213342780673,47
cell_13.007_77.571,2.0,3.139170415229179,97
cell_13.007_77.571,3.0,3.258256518588203,84
cell_13.007_77.571,4.0,3.316316090728665,85
cell_13.007_77.571,5.0,3.193077146441194,76
cell_13.007_77.571,6.0,3.1071935676260876,30
cell_13.007_77.571,7.0,3.0882152413532995,11
cell_13.007_77.571,9.0,2.960828629276114,14
cell_13.007_77.571,10.0,2.1601050409955107,2
cell_13.007_77.571,11.0,3.066134635129819,8
cell_13.007_77.571,19.0,3.5702146720677344,3
cell_13.007_77.571,20.0,2.4185351646106734,1
cell_13.007_77.571,21.0,3.096097292707554,25
cell_13.007_77.571,22.0,3.2605638821006786,75
cell_13.007_77.571,23.0,3.1723393437170446,52
cell_13.007_77.572,5.0,1.1786549963416462,1
cell_13.007_77.578,0.0,0.5596157879354227,1
cell_13.007_77.578,3.0,1.1786549963416462,5
cell_13.007_77.578,6.0,0.7537718023763802,2
cell_13.007_77.578,21.0,0.9162907318741551,1
cell_13.007_77.578,23.0,0.7537718023763802,2
cell_13.007_77.579,0.0,0.6173722314963448,2
cell_13.007_77.579,1.0,1.1993812379845372,7
cell_13.007_77.579,2.0,0.8728576234883506,6
cell_13.007_77.579,3.0,1.0140313793773734,15
cell_13.007_77.579,4.0,0.7386450918420983,8
cell_13.007_77.579,5.0,0.7610860353930503,5
cell_13.007_77.579,6.0,0.6290042020592702,22
cell_13.007_77.579,7.0,0.9162907318741551,5
cell_13.007_77.579,19.0,0.689053130896061,3
cell_13.007_77.579,20.0,1.1786549963416462,2
cell_13.007_77.579,21.0,0.5596157879354227,8
cell_13.007_77.579,22.0,0.6278769852366196,5
cell_13.007_77.579,23.0,0.8395423925621498,11
cell_13.007_77.58,0.0,0.5596157879354227,1
cell_13.007_77.583,0.0,0.5596157879354227,1
cell_13.007_77.584,0.0,0.5596157879354227,1
cell_13.007_77.584,4.0,0.9886113934537812,2
cell_13.007_77.584,21.0,1.1786549963416462,2
cell_13.007_77.592,0.0,0.7537718023763802,1
cell_13.007_77.592,1.0,0.5596157879354227,1
cell_13.007_77.592,3.0,0.9135419796377032,8
cell_13.007_77.592,4.0,0.5596157879354227,1
cell_13.007_77.592,5.0,0.7537718023763802,2
cell_13.007_77.592,6.0,0.8477076388073407,5
cell_13.007_77.592,7.0,0.7537718023763802,1
cell_13.007_77.593,0.0,0.7537718023763802,1
cell_13.007_77.593,3.0,0.9162907318741551,5
cell_13.007_77.593,5.0,0.5596157879354227,1
cell_13.007_77.593,7.0,0.4390347595269786,2
cell_13.007_77.593,8.0,0.44628710262841953,1
cell_13.007_77.593,22.0,1.1251316546831975,2
cell_13.007_77.593,23.0,0.7537718023763802,1
cell_13.007_77.594,0.0,0.9662133993590132,4
cell_13.007_77.594,23.0,0.44628710262841953,1
cell_13.007_77.612,3.0,0.7537718023763802,1
cell_13.007_77.613,3.0,0.3184537311185346,1
cell_13.007_77.613,6.0,0.44628710262841953,1
cell_13.007_77.613,7.0,0.4462871026284196,3
cell_13.007_77.613,8.0,0.5596157879354227,1
cell_13.007_77.613,9.0,0.5596157879354227,1
cell_13.007_77.613,21.0,0.5596157879354227,1
cell_13.007_77.621,1.0,0.9162907318741551,8
cell_13.007_77.621,2.0,0.7537718023763803,3
cell_13.007_77.621,5.0,0.9162907318741551,4
cell_13.007_77.621,22.0,0.7537718023763803,3
cell_13.007_77.621,23.0,1.261651915912614,2
cell_13.007_77.622,1.0,0.9745939017558197,9
cell_13.007_77.622,3.0,0.5596157879354227,1
cell_13.007_77.622,5.0,0.9162907318741551,17
cell_13.007_77.622,8.0,0.718075373723151,3
cell_13.007_77.622,22.0,0.9162907318741551,4
cell_13.007_77.622,23.0,1.0714209104213626,19
cell_13.007_77.635,0.0,0.6118015411059929,3
cell_13.007_77.635,9.0,0.44628710262841953,1
cell_13.007_77.641,21.0,0.7537718023763802,1
cell_13.007_77.659,22.0,0.5596157879354227,4
cell_13.007_77.663,3.0,0.9886113934537812,2
cell_13.007_77.663,5.0,0.7537718023763802,1
cell_13.007_77.687,5.0,0.7929046337821486,3
cell_13.007_77.687,7.0,1.0438540304577852,2
cell_13.007_77.687,19.0,0.7518950080220593,6
cell_13.007_77.687,20.0,0.7244699911092335,9
cell_13.007_77.687,21.0,1.056480239038163,8
cell_13.007_77.688,2.0,0.8002064672798871,2
cell_13.007_77.688,3.0,1.261651915912614,2
cell_13.007_77.688,4.0,0.7537718023763802,1
cell_13.007_77.688,5.0,0.8159315909402626,10
cell_13.007_77.688,6.0,1.1786549963416462,1
cell_13.007_77.688,7.0,0.6000294525023999,2
cell_13.007_77.688,18.0,1.327280758075612,4
cell_13.007_77.688,19.0,0.7490277023389813,13
cell_13.007_77.688,20.0,0.9284207650851524,19
cell_13.007_77.688,21.0,1.0978276024373144,5
cell_13.007_77.689,4.0,0.9886113934537812,1
cell_13.007_77.689,5.0,1.1467470787173126,4
cell_13.007_77.689,19.0,0.6777458406926762,5
cell_13.007_77.689,23.0,0.9886113934537812,1
cell_13.007_77.692,22.0,0.6118015411059929,2
cell_13.007_77.693,22.0,1.275977386259902,15
cell_13.007_77.695,18.0,0.9886113934537812,2
cell_13.007_77.695,21.0,0.7537718023763802,1
cell_13.007_77.696,19.0,0.9162907318741551,1
cell_13.007_77.698,6.0,1.3207722854017663,24
cell_13.007_77.698,21.0,0.3184537311185346,1
cell_13.007_77.698,22.0,0.7174492480411003,2
cell_13.007_77.699,18.0,0.9162907318741551,1
cell_13.007_77.699,20.0,1.55814461804655,1
cell_13.007_77.71,7.0,0.5596157879354227,1
cell_13.007_77.714,21.0,0.44628710262841953,1
cell_13.007_77.714,22.0,0.9886113934537812,1
cell_13.007_77.757,0.0,0.8350904881568383,5
cell_13.007_77.757,1.0,0.8007397205918604,5
cell_13.007_77.757,2.0,0.7537718023763802,2
cell_13.007_77.757,4.0,0.8456128582809951,3
cell_13.007_77.757,5.0,0.5514904488921605,4
cell_13.007_77.757,6.0,0.5596157879354227,3
cell_13.007_77.757,7.0,0.767332994588528,3
cell_13.007_77.757,8.0,0.7537718023763802,1
cell_13.007_77.757,21.0,0.8124817001457305,4
cell_13.007_77.757,22.0,0.8611958949664471,5
cell_13.007_77.757,23.0,0.8711915979150807,2
cell_13.007_77.758,1.0,0.5596157879354227,1
cell_13.007_77.758,3.0,0.7537718023763802,1
cell_13.007_77.758,5.0,0.9886113934537812,1
cell_13.007_77.758,6.0,0.9886113934537812,1
cell_13.007_77.758,7.0,0.7537718023763802,1
cell_13.008_77.484,6.0,0.9277778118905181,8
cell_13.008_77.485,6.0,0.8346040688606313,7
cell_13.008_77.485,7.0,0.9886113934537812,2
cell_13.008_77.526,4.0,0.6205226505005159,3
cell_13.008_77.526,5.0,0.8704898435019865,10
cell_13.008_77.526,6.0,1.0441459309615566,8
cell_13.008_77.526,7.0,1.1970962333597022,3
cell_13.008_77.526,21.0,1.0646944656338055,2
cell_13.008_77.527,1.0,1.1278620285721601,3
cell_13.008_77.527,2.0,0.932292697907909,1
cell_13.008_77.527,3.0,0.932292697907909,2
cell_13.008_77.527,4.0,1.4386505537306788,4
cell_13.008_77.527,5.0,1.4937978578152076,29
cell_13.008_77.527,6.0,1.3139884651931353,13
cell_13.008_77.527,7.0,1.3413790671281696,4
cell_13.008_77.527,8.0,1.0964716454768098,4
cell_13.008_77.527,19.0,1.4358708839185301,3
cell_13.008_77.527,20.0,0.7064998712323477,1
cell_13.008_77.527,21.0,1.131622260324822,8
cell_13.008_77.527,22.0,1.2986662827093698,11
cell_13.008_77.527,23.0,1.1588476678245478,4
cell_13.008_77.528,6.0,1.1012238372866294,2
cell_13.008_77.531,0.0,0.32575911044171396,1
cell_13.008_77.542,22.0,0.32575911044171396,1
cell_13.008_77.542,23.0,0.6119116986304172,2
cell_13.008_77.543,0.0,0.8405061627148149,18
cell_13.008_77.543,1.0,1.0001350225887164,13
cell_13.008_77.543,2.0,0.918384152797384,4
cell_13.008_77.543,3.0,0.9899018964509123,6
cell_13.008_77.543,4.0,0.9170178835078828,1
cell_13.008_77.543,5.0,0.9865104112866493,11
cell_13.008_77.543,6.0,0.9307792892712985,13
cell_13.008_77.543,7.0,1.5367831566881784,5
cell_13.008_77.543,8.0,1.2786097576855069,3
cell_13.008_77.543,19.0,0.40586914651396955,1
cell_13.008_77.543,20.0,0.6937531769675006,6
cell_13.008_77.543,21.0,1.0910242542103903,7
cell_13.008_77.543,22.0,0.8775889207180202,13
cell_13.008_77.543,23.0,1.2325933139125145,11
cell_13.008_77.544,7.0,1.8243238858569681,2
cell_13.008_77.544,21.0,0.7679044205299169,1
cell_13.008_77.545,7.0,1.955957498124914,5
cell_13.008_77.546,0.0,1.4964338352068975,1
cell_13.008_77.546,6.0,2.1219693374212123,5
cell_13.008_77.546,8.0,1.4964338352068975,1
cell_13.008_77.547,4.0,1.4964338352068975,1
cell_13.008_77.547,6.0,1.4964338352068975,1
cell_13.008_77.547,8.0,1.4964338352068975,1
cell_13.008_77.547,23.0,1.1970962333597022,1
cell_13.008_77.548,2.0,2.4695082326875197,11
cell_13.008_77.548,3.0,2.1721485574480135,1
cell_13.008_77.548,4.0,2.2973961849294557,127
cell_13.008_77.548,5.0,2.3679436527327344,178
cell_13.008_77.548,6.0,2.208414624387225,7
cell_13.008_77.548,7.0,2.1721485574480135,1
cell_13.008_77.548,8.0,2.1721485574480135,1
cell_13.008_77.548,21.0,2.772487177216863,11
cell_13.008_77.548,22.0,2.6543487603016747,29
cell_13.008_77.549,0.0,2.75018419661499,3
cell_13.008_77.549,1.0,3.153145977150817,12
cell_13.008_77.549,2.0,2.6529968335288596,14
cell_13.008_77.549,3.0,3.113774475035718,7
cell_13.008_77.549,4.0,2.4729371753688354,96
cell_13.008_77.549,5.0,2.6097500814657257,131
cell_13.008_77.549,6.0,2.9261412510925005,7
cell_13.008_77.549,7.0,2.745343489279344,6
cell_13.008_77.549,8.0,3.650135181737628,3
cell_13.008_77.549,9.0,2.29201796422244,1
cell_13.008_77.549,19.0,3.1017662077851504,2
cell_13.008_77.549,20.0,2.975175417618512,6
cell_13.008_77.549,21.0,3.195361889225741,32
cell_13.008_77.549,22.0,2.6864944141862805,17
cell_13.008_77.549,23.0,2.9316037207971566,10
cell_13.008_77.554,0.0,3.9485433473744416,33
cell_13.008_77.554,1.0,3.917046356419149,27
cell_13.008_77.554,2.0,3.9335486858386726,22
cell_13.008_77.554,3.0,3.8118759329477983,45
cell_13.008_77.554,4.0,3.9160686741387236,43
cell_13.008_77.554,5.0,3.9004054107836192,43
cell_13.008_77.554,6.0,3.7089740125574613,27
cell_13.008_77.554,7.0,3.6471751903116267,11
cell_13.008_77.554,8.0,3.787473913621359,31
cell_13.008_77.554,9.0,3.8706372782649745,18
cell_13.008_77.554,10.0,3.9639595022952565,8
cell_13.008_77.554,11.0,3.7238937644723347,4
cell_13.008_77.554,12.0,4.004207046140485,4
cell_13.008_77.554,19.0,3.896718761408407,14
cell_13.008_77.554,20.0,3.9897867177552264,76
cell_13.008_77.554,21.0,3.994176696004762,67
cell_13.008_77.554,22.0,3.782895852710275,38
cell_13.008_77.554,23.0,3.9597664515988136,17
cell_13.008_77.555,0.0,4.277762261170136,29
cell_13.008_77.555,1.0,4.403185943105578,37
cell_13.008_77.555,2.0,4.241153008630596,18
cell_13.008_77.555,3.0,4.406699412732448,49
cell_13.008_77.555,4.0,4.4057606612077596,126
cell_13.008_77.555,5.0,4.3231099611433175,78
cell_13.008_77.555,6.0,4.30532132952019,39
cell_13.008_77.555,7.0,4.2103820139323345,29
cell_13.008_77.555,8.0,4.297291386941932,58
cell_13.008_77.555,9.0,3.965063214076708,26
cell_13.008_77.555,10.0,4.5437284303590015,7
cell_13.008_77.555,12.0,4.473154299902225,8
cell_13.008_77.555,19.0,4.1741067816839434,8
cell_13.008_77.555,20.0,4.340525332682175,41
cell_13.008_77.555,21.0,4.4973963139128,67
cell_13.008_77.555,22.0,4.311540031104703,65
cell_13.008_77.555,23.0,4.461951377456942,65
cell_13.008_77.556,0.0,2.9071424666522696,20
cell_13.008_77.556,1.0,3.041715906038201,48
cell_13.008_77.556,2.0,3.331485979495497,12
