spatial_cell,lat,lon,archetype_name,mean_poi,cis,propagation_score,enforcement_failure_index,heavy_vehicle_ratio,junction_ratio,violations,degree,pagerank,betweenness,community_id
cell_13.104_77.604,13.104369,77.6038307,Mixed Risk Zone,1.6522579096170285,72.9042988741044,81.87052200614124,64.01778403275333,1.0,0.0,2,6,0.00011403613354055355,4.1921573578666245e-06,0
cell_13.104_77.605,13.104421,77.60490525,Mixed Risk Zone,0.8711915979150807,31.68564483111566,34.5957011258956,35.114380757420676,0.0,0.0,2,7,0.00014096615201955265,3.4388790826249654e-06,28
cell_13.104_77.614,13.104051049999999,77.61421225000001,Night Spillovers,0.6118015411059929,21.48637410440123,9.80040941658137,31.600690890481065,0.0,0.0,2,6,0.00012455226359593492,0.0015881398628149258,51
cell_13.105_77.6,13.1053091,77.5999728,Junction Choke Points,1.4759065198095778,68.77526867963152,77.4437052200614,62.49833674513818,1.0,0.0,2,8,0.00015806337366528096,0.000833518787169575,7
cell_13.105_77.601,13.105088885714284,77.60074625714286,Mixed Risk Zone,1.146311465862183,59.02987461617195,57.53582395087001,57.764329580348004,0.2857142857142857,0.0,7,8,0.00014603862877068688,0.005121244232303815,0
cell_13.106_77.581,13.1060868,77.5814602,Night Spillovers,0.7537718023763802,22.583802456499487,22.4539406345957,29.236182190378713,0.0,0.0,1,6,0.00012967412416825893,1.6048102385583173e-06,6
cell_13.106_77.582,13.1061716,77.5819404,Freight Obstruction Corridors,0.3184537311185346,7.880949334698055,0.5885363357215967,19.43014329580348,0.0,0.0,1,8,0.0001676446918255288,7.991299963433253e-06,32
cell_13.106_77.6,13.1061263,77.60016556000001,Night Spillovers,0.9590190848480524,40.697607471852606,42.68167860798363,42.51177072671443,0.2,0.0,5,6,0.00012385111910855946,0.0003373049111614716,2
cell_13.106_77.601,13.105815299999998,77.60116269999999,Night Spillovers,0.6512769024603933,15.010555271238488,10.823950870010234,24.171954964176045,0.0,0.0,3,7,0.00014059855432002342,0.00014993512800244848,14
cell_13.107_77.602,13.106707775,77.60214995,Night Spillovers,1.0836331948977138,45.4599539406346,54.78505629477994,44.44472876151484,0.5,0.0,4,10,0.00018727904925759265,0.004006850902157176,7
cell_13.107_77.603,13.107292666666666,77.60280266666666,Freight Obstruction Corridors,0.6904097338661618,16.590647389969295,13.216479017400204,25.28249744114636,0.3333333333333333,0.0,3,5,0.00012416275684705907,0.00025598360866473075,35
cell_13.108_77.603,13.1081096,77.6033458,Junction Choke Points,1.2797698573536458,61.34051944728761,65.76253838280451,57.39495905834187,0.75,0.0,4,7,0.00014046907356786583,0.00048085354943904515,7
cell_13.108_77.604,13.1082489,77.6040544,Freight Obstruction Corridors,0.44628710262841953,8.90257164790174,2.059877175025589,20.08290685772774,0.0,0.0,1,6,0.00012262507629143266,1.6834131890183164e-05,19
cell_13.109_77.603,13.1085459,77.6034709,Freight Obstruction Corridors,1.1786549963416462,49.72876151484135,60.542476970317296,47.115916069600814,1.0,0.0,1,5,0.00011714730892278772,0.0,40
cell_13.109_77.604,13.109337400000001,77.6039236,Night Spillovers,0.8691353921385344,31.82670163766633,35.55527123848516,35.437819856704195,0.5,0.0,2,8,0.00016038797176129516,0.0015148426115109764,58
cell_13.111_77.58,13.1105218,77.5801105,Freight Obstruction Corridors,0.7537718023763802,20.743986693961105,17.796827021494373,28.091606960081883,0.0,0.0,1,5,0.00011315466618429642,2.161581137649978e-06,20
cell_13.111_77.604,13.110688849999999,77.60401425,Junction Choke Points,1.4759065198095778,67.79778659160696,74.18116683725691,61.52648413510748,1.0,0.0,2,5,0.00010860076263679369,1.7783917541574822e-05,7
cell_13.111_77.605,13.1113535875,77.6049331,Night Spillovers,0.8124817001457305,37.9225307062436,30.75742067553736,43.67016376663255,0.0,0.0,8,6,0.0001250846675904285,9.497856513916571e-05,2
cell_13.112_77.605,13.11169725,77.604736325,Night Spillovers,0.6587393502717501,15.582778915046061,11.566018423746161,24.572927328556805,0.0,0.0,4,7,0.00014475316865958282,0.0008772089271335911,14
cell_13.113_77.606,13.1131552,77.6058169,Night Spillovers,0.44628710262841953,8.876983111566018,1.9831115660184238,20.059877175025587,0.0,0.0,1,5,0.0001129195926031904,0.0,19
cell_13.114_77.579,13.114365566666665,77.57910856666668,Night Spillovers,1.0110918203856254,46.40832906857728,49.52661207778915,46.72095701125896,0.0,0.0,3,7,0.00013982096386864058,3.2751229358333004e-08,24
cell_13.114_77.607,13.1140109,77.60682829999999,Night Spillovers,1.0438540304577852,51.04177328556807,51.91914022517912,51.02801944728762,0.5,0.0,2,7,0.00013479780334041608,0.00011141968227704888,7
cell_13.114_77.634,13.1144957,77.6341878,Night Spillovers,1.1786549963416462,49.41914022517912,59.72364380757421,46.86489252814739,0.0,0.0,1,5,0.000114415960031978,0.006782583092734615,41
cell_13.115_77.578,13.1151178,77.5784389,Night Spillovers,0.9886113934537812,47.54637922210849,47.73541453428864,48.88421187308086,0.0,0.0,2,6,0.00012063116184574345,2.94761064224997e-07,24
cell_13.115_77.579,13.114771500000002,77.57900263333333,Night Spillovers,0.7537718023763803,27.599795291709317,17.15711361310133,34.354017400204704,0.0,0.0,3,5,0.00010057799653491476,0.0005433428950547446,33
cell_13.115_77.607,13.115272899999999,77.60692516,Junction Choke Points,1.2975556057288187,57.9142144319345,67.1059365404299,53.795035823950876,1.0,0.0,5,10,0.00019135952741052318,0.010830373031589707,40
cell_13.116_77.578,13.116183638461537,77.57820542307692,Night Spillovers,0.7069000384568016,25.891440634595703,14.73899692937564,41.09007164790174,0.0,0.0,13,8,0.0001623746340536351,6.779504477174932e-06,2
cell_13.116_77.607,13.115811266666666,77.60698430000001,Junction Choke Points,1.3054044773546127,59.638561924257935,67.24667349027635,55.31435516888435,0.6666666666666666,0.0,3,6,0.00011716524542996633,0.00014724952719506518,7
cell_13.116_77.608,13.1161979,77.6075651,Night Spillovers,1.1786549963416462,50.10491299897646,61.48925281473899,47.30706243602866,1.0,0.0,1,6,0.00011845899413067236,0.0,63
cell_13.117_77.578,13.117083373076923,77.57786258076922,Freight Obstruction Corridors,0.7333054271762436,29.845509211873082,15.749744114636643,39.43449334698055,0.0,0.0,26,5,0.00010094766113507015,0.004243838797794074,2
cell_13.117_77.608,13.1168983,77.6076667,Night Spillovers,1.1786549963416462,50.087001023541454,61.438075742067554,47.30015353121801,1.0,0.0,1,6,0.00011845899670281648,0.0,63
cell_13.118_77.577,13.1175033,77.577494,Night Spillovers,0.9162907318741551,34.35548874104401,38.190890481064486,36.86821903787103,1.0,0.0,1,5,0.00011560844189231395,0.0,44
cell_13.118_77.578,13.1175663,77.5778798,Freight Obstruction Corridors,0.3184537311185346,7.8758316274309115,0.5757420675537359,19.42553735926305,0.0,0.0,1,6,0.00012969976340061209,2.9246847816991373e-05,32
cell_13.118_77.634,13.1184333,77.6336836,Night Spillovers,1.1786549963416462,50.38894575230296,62.18014329580348,47.502814738996925,0.0,0.0,1,6,0.00012085977125669943,0.0,41
cell_13.119_77.609,13.1188569,77.6088905,Night Spillovers,1.1786549963416462,50.21238485158649,61.75793244626407,47.369242579324464,1.0,0.0,1,8,0.00015015644043791748,0.0,63
cell_13.119_77.61,13.1190442,77.60963853333334,Junction Choke Points,1.4759065198095778,70.63747441146366,74.36028659160696,64.82318321392016,1.0,0.0,3,6,0.00011832510818933399,0.0,7
cell_13.119_77.612,13.1186267,77.6119297,Night Spillovers,1.1786549963416462,50.122824974411465,61.54042988741044,47.320880245649946,1.0,0.0,1,8,0.00015109654537517732,9.8253688074999e-08,63
cell_13.119_77.633,13.1187815,77.6334448,Freight Obstruction Corridors,0.9162907318741551,35.91383060388946,41.92681678607983,38.8510747185261,1.0,0.0,1,8,0.0001445436182873076,0.0036902775191795297,44
cell_13.11_77.603,13.1095739,77.603385,Night Spillovers,1.1786549963416462,49.99232343909928,61.15660184237461,47.24718526100307,1.0,0.0,1,5,0.00010207830649849178,0.0,63
cell_13.11_77.604,13.1100487375,77.6040549375,Junction Choke Points,1.1864532146561648,60.78140992835209,62.29529170931423,57.848515864892526,0.375,0.0,8,6,0.00011032121408508994,0.003013178603425353,0
cell_13.11_77.605,13.1103317,77.604715,Night Spillovers,0.9886113934537812,40.32593398157625,47.59467758444217,40.89406345957011,0.0,0.0,1,5,0.00011706279666289297,0.0,37
cell_13.121_77.61,13.120606500000001,77.6103909,Night Spillovers,0.6591249615294553,20.516248720573184,11.514841351074718,29.789534288638684,0.0,0.0,3,6,0.00012677837036467938,0.000261911581178589,4
cell_13.121_77.611,13.12127735,77.6109625,Freight Obstruction Corridors,1.0379679861559887,47.12864636642784,51.58648925281474,47.16619754350051,0.5,0.0,4,5,0.00010052658958581542,0.0026126638196022987,7
cell_13.121_77.612,13.1212681,77.6119346,Junction Choke Points,1.4759065198095778,70.57350307062437,74.15557830092119,64.75870010235415,1.0,0.0,3,8,0.00015474341586855218,0.0002890623503166471,7
cell_13.121_77.614,13.121351090000001,77.61420351,Freight Obstruction Corridors,1.2313069406649748,58.216798874104406,64.13766632548618,54.82932446264074,0.7,0.0,10,6,0.00012179870014303096,0.0011451794857434718,7
cell_13.121_77.615,13.12137315,77.61505576249999,Junction Choke Points,1.2193275608207093,57.727418116683715,63.84339815762539,54.44216990788128,0.375,0.0,8,6,0.00010861036160039103,1.9814493761791467e-05,0
cell_13.121_77.616,13.121016599999999,77.61603646666667,Junction Choke Points,1.370860262515375,65.56454708290686,70.29170931422722,60.72492323439099,0.3333333333333333,0.0,9,8,0.00013806668892216628,0.0005176331800084531,0
cell_13.121_77.617,13.12112308,77.61707032,Freight Obstruction Corridors,1.2376978780339927,61.12301688843398,64.38075742067554,57.75191914022518,0.2,0.0,15,6,0.00011536788083504433,4.267485185390791e-05,0
cell_13.121_77.618,13.121305470588236,77.617986,Night Spillovers,0.905954928450184,44.862141760491305,41.46622313203685,49.07791709314227,0.058823529411764705,0.0,17,6,0.00012334358073096222,0.011704241333328749,2
cell_13.121_77.619,13.121379333333335,77.61907336666667,Junction Choke Points,1.1975884677714208,60.75134339815763,63.17809621289662,57.92336233367452,0.25,0.0,12,6,0.00011013038681360032,0.0002486800845178225,0
cell_13.121_77.62,13.121416674999999,77.62002715,Freight Obstruction Corridors,0.9844043351817479,42.75684493346981,46.05936540429887,44.57151995905834,0.25,0.0,4,6,0.00011815778287970998,0.0005645001892202276,2
cell_13.121_77.621,13.1213726,77.6214249,Night Spillovers,1.1786549963416462,50.30962128966223,61.98822927328557,47.44754350051177,1.0,0.0,1,7,0.00013378559917608246,0.0,63
cell_13.121_77.622,13.12148565,77.62163815,Night Spillovers,1.1251316546831975,54.284800409416576,56.857727737973384,53.357855680655064,0.0,0.0,2,6,0.00010770547792202162,4.1594061285082915e-06,10
cell_13.121_77.631,13.121278854285714,77.63132722,Freight Obstruction Corridors,1.2563518357177887,61.11534032753326,65.18679631525077,53.458034800409415,0.42857142857142855,0.0,35,7,0.00012745802229142343,0.005436736824712637,0
cell_13.121_77.632,13.12079479,77.63178561666668,Freight Obstruction Corridors,1.332357594740281,67.44146622313204,67.93756397134084,63.45432446264074,0.6666666666666666,0.0,30,6,0.00011321661945005539,0.001697135954119458,0
cell_13.122_77.61,13.121802575,77.61034065,Freight Obstruction Corridors,1.2020339232165593,55.51368986693961,62.94779938587512,52.340455475946776,0.5,0.0,4,7,0.00013459484567083304,0.003271913315356184,7
cell_13.122_77.611,13.122045713157894,77.61089432631579,Junction Choke Points,1.1320455011485893,56.46526356192426,57.446264073694984,60.01113101330604,0.3684210526315789,0.0,38,6,0.00011385161408935495,0.005743386585194709,0
cell_13.122_77.612,13.121786466666668,77.6121274,Freight Obstruction Corridors,1.3214361023259678,65.515928863869,67.74564994882293,61.50793244626408,0.3333333333333333,0.0,12,9,0.0001461839634266788,0.00012867958014889036,0
cell_13.122_77.613,13.121698133333332,77.61312548666666,Freight Obstruction Corridors,1.4452068239662528,69.16869242579324,72.92732855680654,63.937563971340836,0.6,0.0,15,10,0.00017835063349489543,0.0004430913819888872,0
cell_13.122_77.614,13.12172225,77.614121575,Freight Obstruction Corridors,1.1674963086100545,52.66792476970318,59.09672466734903,50.663126919140225,0.5,0.0,4,7,0.00013727787701402663,0.0001710924221679316,7
cell_13.122_77.615,13.121588833333334,77.6146185,Night Spillovers,0.6118015411059929,24.07273541453429,10.286591606960082,35.09314227226202,0.0,0.0,3,7,0.00014209801659525225,0.00023659488088459762,2
cell_13.122_77.62,13.1216326,77.6199913,Freight Obstruction Corridors,1.2322589566316795,59.849667349027634,64.00972364380758,56.56512282497441,0.5,0.0,2,9,0.00014578635953924193,8.187807339583251e-07,7
cell_13.122_77.621,13.12164678,77.6211797,Night Spillovers,1.2070438114208475,61.132612589559876,63.280450358239506,58.23272773797339,0.0,0.0,5,6,0.00012274563868588858,0.000131201424809482,0
cell_13.122_77.622,13.121575335714285,77.62183519999999,Junction Choke Points,1.3339489825456534,64.67086745138178,69.01228249744115,60.27341351074719,0.35714285714285715,0.0,14,7,0.00011628347236272794,4.912684403749951e-07,0
cell_13.122_77.623,13.121677666666665,77.62286805000001,Night Spillovers,1.0469226776842302,49.84806806550665,52.43091095189355,49.666325486182195,0.08333333333333333,0.0,12,7,0.0001444693772034756,0.0034654730808639316,0
cell_13.122_77.624,13.121787553846154,77.62393463846153,Freight Obstruction Corridors,1.1632731380651655,59.504541965199586,58.72569089048106,58.00383828045036,0.0,0.0,13,6,0.00011894478577349477,0.002170227462200578,0
cell_13.122_77.625,13.1217457,77.62469981666666,Mixed Risk Zone,0.6747673476978086,18.78422466734903,12.474411463664278,28.410568065506652,0.16666666666666666,0.0,6,10,0.00016998931740158776,3.733640146849962e-05,35
cell_13.122_77.626,13.121857949999999,77.62577325000001,Junction Choke Points,1.4223428688353368,65.77693193449335,71.96775844421698,60.21200102354145,0.75,0.0,4,7,0.00013362022934335926,0.0020216678858311797,7
cell_13.122_77.627,13.121812866666666,77.6271373,Night Spillovers,0.7295567661528604,17.592438587512795,14.176049129989766,25.662998976458546,0.0,0.0,3,5,9.782977431175953e-05,9.524057497403238e-05,14
cell_13.122_77.628,13.122021114285713,77.62804091428572,Night Spillovers,1.1649931112841057,54.62096980552712,59.03275332650972,53.15519447287615,0.14285714285714285,0.0,7,5,0.0001046849317614753,0.0007779727021778422,0
cell_13.122_77.629,13.121927150000001,77.6291018,Freight Obstruction Corridors,1.1786549963416462,50.21750255885363,61.77072671443193,47.37154554759467,1.0,0.0,2,8,0.0001501563822449354,6.222733578083271e-07,63
cell_13.122_77.63,13.12218595,77.630442725,Night Spillovers,0.6758519298071022,14.39067297850563,12.576765609007165,16.670419651995903,0.125,0.0,8,5,0.0001043764915147474,6.550245871666601e-08,22
cell_13.122_77.631,13.12200943547486,77.63085773547486,Junction Choke Points,1.1990248084984467,60.92342630501534,63.03735926305015,53.2547338792221,0.18435754189944134,0.0,179,5,0.00010318317285743681,0.0005420328458804112,0
cell_13.122_77.632,13.121856642857143,77.6318762,Freight Obstruction Corridors,0.983765739552353,48.232151995905845,48.119242579324464,50.10632036847492,0.42857142857142855,0.0,7,6,0.00012583788690798776,0.0027810051385041305,7
cell_13.122_77.633,13.122276,77.63292423333333,Freight Obstruction Corridors,1.0278523738898608,47.8227354145343,51.16427840327533,47.97198055271238,0.3333333333333333,0.0,3,9,0.00017389955810932892,0.0008200580319033001,7
cell_13.122_77.634,13.1221804,77.6338451,Freight Obstruction Corridors,1.0560526742493137,44.2921571136131,52.80194472876152,43.43756397134084,1.0,0.0,1,6,0.00011516687667212025,0.0,44
cell_13.123_77.61,13.1225757,77.6104721,Night Spillovers,0.9886113934537812,50.644511258955994,48.28556806550665,52.263817809621294,0.0,0.0,3,9,0.0001590610440174641,0.00010175806961634064,0
cell_13.123_77.611,13.122607183333335,77.61101123333333,Mixed Risk Zone,1.182717036053691,55.796763050153544,62.2057318321392,52.99245138178096,0.5,0.0,6,7,0.00013229555604735786,0.00016785005046145664,7
cell_13.123_77.612,13.1227136,77.6115285,Freight Obstruction Corridors,1.1786549963416462,50.191914022517906,61.70675537359263,47.3600307062436,1.0,0.0,1,8,0.00014953927426324186,2.2925860550833102e-07,63
cell_13.123_77.63,13.1225054,77.6301841,Freight Obstruction Corridors,1.2322589566316795,59.905962128966216,64.21443193449335,56.62730296827022,0.5,0.0,2,8,0.00013109803520298857,1.3100491743333202e-06,7
cell_13.125_77.574,13.1251092,77.57392395,Mixed Risk Zone,0.7537718023763802,20.99731320368475,18.462128966223133,28.268935516888433,0.0,0.0,2,5,0.00011675266411780339,0.0027525115689623807,20
cell_13.126_77.573,13.126435,77.573445,Freight Obstruction Corridors,0.7537718023763802,20.554631525076765,17.31064483111566,27.964943705220062,0.0,0.0,1,5,0.0001127556982820465,0.0,20
cell_13.129_77.572,13.1291197,77.5720482,Freight Obstruction Corridors,0.6118015411059929,21.47357983623337,9.749232343909929,31.591479017400204,0.0,0.0,2,5,0.0001066412931337727,0.0,51
cell_13.12_77.608,13.1199958,77.6083236,Night Spillovers,0.7537718023763802,31.746417604913002,15.647389969293757,40.086617195496416,0.0,0.0,4,5,9.648225657462774e-05,0.00014184557435094024,2
cell_13.12_77.61,13.119962784848484,77.61001692121212,Junction Choke Points,1.3023779998490337,63.663318833162755,67.2978505629478,55.7063715455476,0.6363636363636364,0.0,33,6,0.0001138512554903172,0.004288642479556274,7
cell_13.12_77.632,13.120212413636363,77.63217420454545,Freight Obstruction Corridors,1.0988951168073215,56.81454708290686,55.143295803480044,56.20163766632549,0.3181818181818182,0.0,22,9,0.00016226870741817184,9.782792209334069e-05,0
cell_13.12_77.633,13.119849371428572,77.63253304285715,Freight Obstruction Corridors,1.2709873431184922,64.86725946775844,65.68577277379734,61.41837256908905,0.35714285714285715,0.0,14,9,0.00014935047562466782,0.00021101617075573953,0
cell_13.134_77.57,13.1341042,77.5700802,Night Spillovers,0.5596157879354227,12.685516888433982,8.866427840327534,22.766888433981574,0.0,0.0,1,7,0.0001247440915260161,0.0,27
cell_13.139_77.618,13.139292246666665,77.61776706166667,Freight Obstruction Corridors,0.8694539029443592,35.11546827021495,35.823950870010236,39.14495905834186,0.16666666666666666,0.0,6,5,9.392525706037309e-05,7.205270458833261e-07,2
cell_13.139_77.621,13.13860532,77.6214106,Mixed Risk Zone,0.44628710262841953,9.36316530194473,2.9554759467758442,21.496929375639713,0.0,0.0,1,5,0.0001023944606914539,0.0,19
cell_13.13_77.572,13.129832,77.571613,Freight Obstruction Corridors,0.6118015411059929,21.465903275332654,9.723643807574208,31.586873080859775,0.0,0.0,2,5,0.0001066412872912998,0.0,51
cell_13.141_77.618,13.1409208,77.617734075,Freight Obstruction Corridors,0.9541474124354866,46.11725946775845,41.7732855680655,48.3421187308086,0.125,0.0,8,5,0.00010648234167462414,0.0,2
cell_13.142_77.618,13.141631925,77.617681625,Mixed Risk Zone,1.1832315618451799,58.39335977482089,61.949846468781985,55.448694984646885,0.5,0.0,4,8,0.00014252020560167193,0.0003030471252526553,7
cell_13.143_77.618,13.143207053846153,77.6177800923077,Night Spillovers,1.0747548800251496,56.12493602865916,54.0813715455476,55.853377686796314,0.23076923076923078,0.0,13,7,0.00013388864469281154,0.0002998047535461803,0
cell_13.144_77.617,13.1443197,77.6171496,Night Spillovers,0.7537718023763802,24.24449846468782,26.75281473899693,30.39227226202661,0.0,0.0,1,5,0.00011043976250874744,0.0,66
cell_13.144_77.618,13.144188644578314,77.61787919999999,Freight Obstruction Corridors,0.7770588617440966,36.289982088024566,28.083418628454453,38.16415046059365,0.024096385542168676,0.0,83,8,0.00014894511115217648,0.00478832798587636,2
cell_13.145_77.617,13.1449158,77.6174048,Mixed Risk Zone,0.9162907318741551,34.81096468781986,39.29119754350051,37.32650972364381,1.0,0.0,1,7,0.00013582803615905172,0.00045367002907162877,44
cell_13.145_77.618,13.144811746153845,77.6178905,Freight Obstruction Corridors,0.9114696861412276,46.27526867963152,38.881780962128964,50.154810644831116,0.07692307692307693,0.0,13,5,0.00010700477526648067,0.0002063327449574979,2
cell_13.148_77.619,13.1482005,77.6194121,Night Spillovers,0.9162907318741551,34.777699590583424,39.20163766632548,37.29887410440122,0.0,0.0,1,6,0.00013030194279305802,0.00497320867560415,15
cell_13.148_77.62,13.14804465,77.61962600000001,Junction Choke Points,1.4759065198095778,67.57004861821903,73.36233367451382,61.261642784032766,0.0,0.0,2,7,0.0001336481327812662,0.0005605372904678693,45
cell_13.149_77.619,13.1485122,77.6190244,Night Spillovers,1.1786549963416462,49.75435005117707,60.606448311156605,47.1297338792221,0.0,0.0,1,5,0.00011194727671189647,0.0,41
cell_13.14_77.618,13.13994674,77.61773652,Freight Obstruction Corridors,0.7338358181447817,25.500575742067554,21.980552712384853,39.022517911975434,0.1,0.0,10,5,0.00010169580831129097,0.005147052201038182,35
cell_13.151_77.618,13.150643,77.6180094,Freight Obstruction Corridors,1.1786549963416462,49.96673490276356,61.09263050153532,47.23106448311156,0.0,0.0,1,6,0.00013145604854317296,0.002947577891020612,41
cell_13.151_77.619,13.1512223,77.6193494,Night Spillovers,0.9162907318741551,34.78793500511772,39.240020470829066,37.30808597748209,0.0,0.0,1,6,0.0001276735705836,0.0,15
cell_13.151_77.62,13.150862700000001,77.619781525,Mixed Risk Zone,0.794401534750824,31.120458034800414,29.055783009211872,36.817937563971334,0.0,0.0,4,10,0.0001740932311607577,2.954160888121637e-05,5
cell_13.152_77.618,13.1522221,77.6183576,Night Spillovers,0.9162907318741551,34.80328812691915,39.272006141248724,37.32305527123849,0.0,0.0,1,7,0.00014381199345879804,0.005195753279094023,15
cell_13.152_77.62,13.1523848,77.6197818,Freight Obstruction Corridors,1.33828514193353,55.44268167860798,67.46417604912999,50.23874104401228,0.0,0.0,1,5,0.00011391352731242706,0.0,72
cell_13.15_77.618,13.1503963,77.6184533,Freight Obstruction Corridors,0.9162907318741551,34.80328812691915,39.272006141248724,37.32305527123849,0.0,0.0,1,6,0.0001263366107120156,3.045864330324969e-06,15
cell_13.15_77.619,13.15009925,77.61906455,Freight Obstruction Corridors,0.9162907318741551,41.79855424769703,39.22722620266121,45.236054247697034,0.0,0.0,2,5,0.00010717514066912946,0.0,2
cell_13.161_77.595,13.160772066666667,77.595411,Junction Choke Points,1.2731747664708186,58.08245905834186,64.96929375639714,54.033393039918124,0.0,0.0,3,6,0.00011716145722276231,0.0026002183524461322,10
cell_13.161_77.596,13.16077466,77.59565076666667,Night Spillovers,1.0590460191456146,55.04509979529172,53.428863868986696,54.960849539406354,0.0,0.0,15,7,0.0001342527046179201,0.00012432366664423208,0
cell_13.161_77.626,13.161185960000001,77.62634465333333,Freight Obstruction Corridors,0.8250992774061372,37.802264585465714,33.0603889457523,43.376791197543504,0.06666666666666667,0.0,15,8,0.00015488294827203824,0.0034590538399096983,2
cell_13.161_77.627,13.16121225,77.6268229625,Freight Obstruction Corridors,0.9000324953556192,37.13568321392017,37.05220061412487,40.44715967246674,0.0,0.0,8,5,0.00011203236558237666,0.0012679965958372207,5
cell_13.162_77.627,13.161604616666667,77.62659953333333,Night Spillovers,1.153293691013697,52.86751535312181,57.94524053224156,51.142400204708295,0.0,0.0,6,6,0.00012552111419377072,0.003867363416320036,10
cell_13.163_77.645,13.1628009,77.6448425,Night Spillovers,0.7537718023763802,24.61297338792221,28.04503582395087,30.875895598771752,0.0,0.0,1,5,0.00010863308348452358,0.0,66
cell_13.166_77.709,13.166005,77.7086083,Night Spillovers,1.0560526742493137,44.274245138178095,52.73797338792221,43.41914022517912,1.0,0.0,1,8,0.00014718046938371612,0.0,44
cell_13.166_77.711,13.1660467,77.711275,Night Spillovers,0.7537718023763802,24.108879222108495,26.26663254861822,30.300153531218015,0.0,0.0,1,6,0.00012213607727582838,0.0,53
cell_13.174_77.728,13.174255,77.7282783,Junction Choke Points,1.33828514193353,54.8439099283521,66.32548618219037,49.151740020470825,1.0,0.0,1,6,0.00012045427707399299,0.0,40
cell_13.175_77.635,13.17543226,77.63548111,Night Spillovers,1.1786549963416462,63.05015353121802,58.930399181166834,61.15941658137155,0.0,0.0,10,6,0.00011383885943307176,1.578609255071651e-05,46
cell_13.176_77.635,13.175638733333335,77.63546935000001,Junction Choke Points,1.426895927463977,68.15858495394063,70.7906857727738,62.65762538382804,0.0,0.0,6,5,9.747900065396082e-05,0.0025351416597111246,45
cell_13.176_77.636,13.1756441,77.63553276666667,Freight Obstruction Corridors,0.8919884749381258,37.78819089048107,36.6171954964176,41.24501023541454,0.0,0.0,3,7,0.00014141827644479837,0.0019920607744912467,16
cell_13.17_77.602,13.1698367,77.6023667,Mixed Risk Zone,1.5903273060240015,71.31685005117707,79.31166837256909,62.88114124872058,1.0,0.0,2,6,0.00011845914978173817,0.00040287287233685426,0
cell_13.182_77.696,13.1820686,77.6958299,Night Spillovers,0.9886113934537812,48.81301177072672,45.8546571136131,50.351202661207786,0.0,0.0,5,5,0.00011618430430805209,0.0,74
cell_13.183_77.676,13.1830412,77.676217,Night Spillovers,1.1706384084263364,58.938075742067554,58.57215967246674,57.20905834186285,0.0,0.0,3,6,0.0001153958454905024,0.0,0
cell_13.183_77.677,13.1829812,77.6767339,Freight Obstruction Corridors,1.3768226786536006,67.48656601842376,70.68833162743091,62.8648925281474,0.0,0.0,3,5,0.00010239518826975257,0.000199160225728023,0
cell_13.183_77.678,13.1832662,77.6784979,Night Spillovers,0.7537718023763802,23.80693449334698,25.47338792221085,29.98234390992835,0.0,0.0,1,5,0.00011649808767146535,0.0,23
cell_13.183_77.679,13.183238221052632,77.67913021578947,Junction Choke Points,1.2595337498535735,64.57363101330603,65.55783009211873,65.96404810644833,0.21052631578947367,0.0,19,7,0.00012776114438998673,0.0018284683838463733,0
cell_13.183_77.68,13.183433372409638,77.6798050870482,Junction Choke Points,1.5461188162806923,70.15768935516887,79.0813715455476,57.299002047082915,0.1686746987951807,0.0,166,6,0.00011745348947594814,0.00033822194558350493,0
cell_13.183_77.681,13.183365519999999,77.6808281,Night Spillovers,1.1232717897447606,56.0475307062436,56.20522006141249,54.93743602865916,0.2,0.0,15,7,0.00013308326319081006,0.0,0
cell_13.183_77.683,13.183418106896552,77.68294576551725,Night Spillovers,1.1297097037621766,55.43468526100307,56.563459570112585,49.24948822927328,0.0,0.0,29,6,0.0001260549406594404,0.01034742340347173,0
cell_13.183_77.684,13.1831591875,77.683821784375,Junction Choke Points,1.2692858755417733,61.93353377686797,65.94165813715456,53.820496417604915,0.1875,0.0,32,8,0.00015572576367601384,0.0007332672741037176,0
cell_13.184_77.642,13.1842323,77.6421387,Night Spillovers,1.1786549963416462,49.38587512794268,59.634083930399186,46.82804503582395,0.0,0.0,1,6,0.00013312172163673102,1.8340688440666482e-06,41
cell_13.184_77.679,13.183718165454545,77.67946899909091,Junction Choke Points,1.3872550229389193,60.85689611054248,71.02098259979529,50.38446775844422,0.18181818181818182,0.0,110,5,0.00010459941748538416,0.0004715522003012786,0
cell_13.184_77.68,13.184071105799585,77.67971342948078,Weekend Event Zones,4.087765260651139,87.72485926305016,99.32190378710338,72.09019959058342,0.26947040498442365,0.0,1926,5,0.00010734246842221848,0.0014587725068495104,25
cell_13.184_77.681,13.183618662790698,77.68096973488372,Night Spillovers,0.9513668678145433,40.064291197543504,43.014329580348004,37.789406345957005,0.23255813953488372,0.0,43,6,0.0001213740235129739,0.0007182017085988844,2
cell_13.184_77.682,13.183588329508197,77.6819751737705,Night Spillovers,1.1295658979607885,54.394511258955994,56.48669396110543,48.83009211873081,0.04918032786885246,0.0,61,5,0.0001112739766096994,0.0017956516520293237,0
cell_13.184_77.683,13.183583780952382,77.6828851952381,Night Spillovers,1.1330846632728118,58.45029426816786,56.627430910951894,57.30936540429887,0.0,0.0,21,5,9.915410086856669e-05,0.0010189562477964564,0
